"","unique_id","cost_2023","cost_2024","cost_2025","cost_2026","cost_2027","cost_2028","cost_2029","cost_2030","senario","Country","Class","Region","total_cost","adjusted_uc","pin_sum"
"20","2.6_g",347230.682779343,361037.111901188,375354.788892435,390656.532627739,406564.309729025,423059.616709887,440125.627047968,457744.575084679,"Baseline","Afghanistan","LIC","South Asia",3201773.24477226,136.891731053018,30436.7815580481
"21","2.7_a",155470.691364534,161511.591699119,167647.707478046,174791.991579343,182028.266184324,189378.887335453,196872.975293425,204529.888471268,"Baseline","Afghanistan","LIC","South Asia",1432231.99940551,19.2170038572119,96975.2838527087
"22","2.7_b",23433.976504722,24344.5167182219,25269.4086816626,26346.2610729618,27436.9791214026,28544.9325358939,29674.5105907034,30828.6311643847,"Baseline","Afghanistan","LIC","South Asia",215879.216389953,2.89656405930016,96975.2838527087
"23","2.7_c",263.369538109363,271.256383946332,279.191597111582,287.6750176479,296.167962961403,304.681797302727,313.24151310054,321.873242210311,"Baseline","Afghanistan","LIC","South Asia",2337.45705239016,2.89656405930016,1063.75848347449
"24","2.7_d",33498.9951183354,34800.1877252121,36125.5201375085,37657.2193108178,39209.1543003908,40786.4431501055,42395.425225696,44041.6697736826,"Baseline","Afghanistan","LIC","South Asia",308514.614741749,2.89656405930016,138602.397709125
"25","2.7_e",194.886226672461,202.419297492445,210.252538444837,218.26544696357,226.621415068757,235.349326959391,244.482537833376,254.040376033567,"Baseline","Afghanistan","LIC","South Asia",1786.3171654684,2.89656405930016,804.153306310383
"26","2.7_f",1001.58130428453,1035.05548994002,1068.95826580749,1106.42540248302,1144.27889687095,1182.5982552062,1221.50178670674,1261.1321047714,"Baseline","Afghanistan","LIC","South Asia",9021.53150607035,2.89656405930016,4084.81144249869
"27","2.7_g",2617.9401233186,2696.33677583677,2775.21420821381,2859.54091951248,2943.96230879304,3028.59133873112,3113.67643851968,3199.47736345695,"Baseline","Afghanistan","LIC","South Asia",23234.7394763824,28.7923627198513,1063.75848347449
"28","2.7_h",332985.978715306,345920.065011548,359094.105273732,374319.467900883,389745.978146339,405424.510277935,421418.078720309,437782.042775936,"Baseline","Afghanistan","LIC","South Asia",3066690.22682199,28.7923627198513,138602.397709125
"29","2.7_i",1937.20380857463,2012.08387440536,2089.94768482209,2169.59742285277,2252.65723428266,2339.41423319492,2430.19997619838,2525.20659046399,"Baseline","Afghanistan","LIC","South Asia",17756.3108247948,28.7923627198513,804.153306310383
"30","2.7_j",9955.89657815117,10288.6359463864,10625.6355776743,10998.0655903207,11374.3360674509,11755.2373152027,12141.9453482774,12535.8777692632,"Baseline","Afghanistan","LIC","South Asia",89675.6301927267,28.7923627198513,4084.81144249869
"31","2.7_k",7210.09163500038,7426.00453671211,7643.24155840957,7875.48648652157,8107.99216808592,8341.0697145889,8575.40332702881,8811.70839972898,"Baseline","Afghanistan","LIC","South Asia",63990.9978260763,79.2972962785493,1063.75848347449
"32","2.7_l",917079.576542883,952701.455966425,988984.194691985,1030916.49816221,1073402.78403532,1116583.1655743,1160631.19135344,1205699.32690856,"Baseline","Afghanistan","LIC","South Asia",8445998.19323513,79.2972962785493,138602.397709125
"33","2.7_m",4834.41675209329,5021.28477447049,5215.59892344866,5414.3699697015,5621.65107354045,5838.15874663418,6064.72040983371,6301.81552885647,"Baseline","Afghanistan","LIC","South Asia",44312.0161785787,71.8531937884289,804.153306310383
"34","2.7_n",24845.5805148021,25675.9530180758,26516.9572819206,27446.3803421842,28385.3875286788,29335.9511012227,30301.0058801729,31284.0895840026,"Baseline","Afghanistan","LIC","South Asia",223791.30525106,71.8531937884289,4084.81144249869
"35","3.1_a",1529115.29047988,1589167.85938079,1650947.50273167,1719015.58794959,1788792.57063903,1860528.06077667,1934537.01498837,2011100.45546474,"Baseline","Afghanistan","LIC","South Asia",14083204.3424107,359.214779669734,51026.173577006
"36","3.2_a",740803.831899303,769588.177531945,798826.21617518,832868.08600908,867348.282302006,902373.329581357,938081.983264765,974566.484445547,"Baseline","Afghanistan","LIC","South Asia",6824456.39120918,1007.24020502575,8815.9348957008
"37","3.2_b",8325.73861280655,8575.0606011788,8825.91159603964,9094.09273207736,9362.57496901597,9631.71755789486,9902.31056893213,10175.1800923417,"Baseline","Afghanistan","LIC","South Asia",73892.586730287,1007.24020502575,96.7053166794988
"38","3.2_c",1058983.05152941,1100116.85009829,1142013.76543282,1190434.42577938,1239494.78849258,1289356.64713383,1340220.40415836,1392262.11671815,"Baseline","Afghanistan","LIC","South Asia",9752882.04934282,1007.24020502575,12600.2179735568
"39","3.2_d",6160.8179676319,6398.95628480094,6646.58369505088,6899.8908251549,7164.0428861721,7439.9529764531,7728.67553327691,8030.82157161354,"Baseline","Afghanistan","LIC","South Asia",56469.7417401543,1007.24020502575,73.1048460282166
"40","3.2_e",31662.3714299268,32720.5701952237,33792.3177182949,34976.7431790755,36173.3823276939,37384.7485456704,38614.5818692726,39867.3906478327,"Baseline","Afghanistan","LIC","South Asia",285192.10591299,1007.24020502575,371.346494772608
"41","3.3_a",2390.19714865049,2484.99267908868,2584.11735261007,2682.20711434763,2785.16711070857,2893.310549657,3007.33078147857,3127.73826867499,"Baseline","Afghanistan","LIC","South Asia",21955.061005216,128.838666374675,222.050304851527
"42","3.3_b",777088.740154738,806219.883614449,835959.673522626,866164.34556851,897010.854469918,928256.469858489,959708.238071632,991296.752360345,"Baseline","Afghanistan","LIC","South Asia",7061704.95762071,6.65100647638336,1387201.70192175
"43","3.4_a",1948335.26298079,1992046.21289291,2035864.75909333,2079849.61189724,2123939.62598546,2168207.70295776,2212743.03000142,2257681.19131439,"Baseline","Afghanistan","LIC","South Asia",16818667.3971233,223.945467514666,100057.371425958
"44","3.5_a",286907.731789348,298230.640958538,310033.254623065,322475.083751873,335444.724803514,348948.550323082,362992.018901731,377580.884512379,"Baseline","Afghanistan","LIC","South Asia",2642612.88966353,223.945467514666,15363.5577999167
"45","4.2_a",45275.6417359587,46994.4463097351,48762.771005339,50606.0328825089,52503.3624626304,54456.9036465486,56471.1014134129,58549.7245777928,"Baseline","Afghanistan","LIC","South Asia",413619.984033926,267.961978740626,2014.31248240654
"46","4.2_b",72101.4685459403,73719.0667797167,75340.6467976058,76968.3812749293,78600.007424891,80238.2230954959,81886.3288106844,83549.3420948879,"Baseline","Afghanistan","LIC","South Asia",622403.464824151,267.961978740626,3094.55787915335
"47","4.3_a",5314.18727533813,5527.80727716849,5751.24684736077,5968.98048104601,6197.9424049406,6439.53381031393,6696.32399643671,6970.36724849973,"Baseline","Afghanistan","LIC","South Asia",48866.3893411044,168.117498317515,378.619239264203
"48","4.4_a",56688.5286395447,58968.4458396454,61379.0529441907,63684.5463557144,66113.3713162062,68688.7680460489,71443.7734487604,74408.2655148277,"Baseline","Afghanistan","LIC","South Asia",521374.752104938,2599.31811491837,261.298222050055
"49","1.2_a",89394.2268210579,92924.8400750284,96604.736235028,100483.822735088,104527.264213642,108737.001621048,113114.686899729,117662.071604982,"Adjusted","Afghanistan","LIC","South Asia",823448.650205604,7.84986196360475,126675.521145763
"50","2.14_a",914568.001760989,947896.781439824,982156.657400944,1017852.17277469,1054608.01515992,1092455.54274805,1131462.38900684,1171667.46424921,"Adjusted","Afghanistan","LIC","South Asia",8312667.02454048,18.5356639601964,543258.910250019
"51","2.14_b",9851765.03677393,10072807.1900001,10294392.3415672,10516817.9894897,10739774.6197136,10963630.7334869,11188837.2069566,11416079.5465913,"Adjusted","Afghanistan","LIC","South Asia",85044104.6645794,18.5356639601964,5636294.32889651
"52","2.3_a",2545453.59403235,2646451.42178828,2752521.16795428,2860957.81539454,2974822.61070056,3094325.96960053,3219680.34602618,3351106.72384846,"Adjusted","Afghanistan","LIC","South Asia",23445319.6493452,4.81494987103738,5880751.67103888
"53","2.3_b",79862.7709622202,83050.0679107712,86401.1015463662,89851.2245132266,93487.1255097686,97293.5110573773,101248.325053365,105333.107657405,"Adjusted","Afghanistan","LIC","South Asia",736527.2342105,4.81494987103738,184697.283326103
"54","2.3_c",64044056.9040029,66585179.8862274,69253913.2212895,71982198.2057124,74847056.3382817,77853781.715461,81007719.7152704,84314430.3304906,"Adjusted","Afghanistan","LIC","South Asia",589888336.316736,151.431224406128,4704601.33683111
"55","2.3_d",5478563.91079396,5642979.78453462,5807945.54736986,5971861.52256123,6137597.98803863,6304974.94812309,6474048.67487392,6644171.94480653,"Adjusted","Afghanistan","LIC","South Asia",48462144.3211018,151.431224406128,390310.602224768
"56","2.4_a",1843952.92868447,1917975.26659771,1995714.7513607,2076114.88454401,2160750.34265195,2249220.99744486,2340954.20383874,2435472.50222998,"Adjusted","Afghanistan","LIC","South Asia",17020155.8773524,0.468768684082873,43832449.620069
"57","2.4_b",2831447.75684447,2945111.38642006,3064482.81197345,3187939.746915,3317900.15657698,3453749.63145412,3594608.85699704,3739744.67895729,"Adjusted","Afghanistan","LIC","South Asia",26134985.0261384,14.3961813599256,2191622.48100345
"58","2.4_c",4850031.48874533,5044727.7112817,5249200.90750819,5460672.23715682,5683283.4711544,5915982.17777576,6157262.1652705,6405867.60217132,"Adjusted","Afghanistan","LIC","South Asia",44767027.761064,24.6594459475888,2191622.48100345
"59","2.4_d",1250707.65803695,1300915.17876793,1353643.94825679,1408177.36975324,1465583.50737769,1525590.96404307,1587811.32875432,1651920.75247311,"Adjusted","Afghanistan","LIC","South Asia",11544350.7074631,22.7110144698228,613654.294680965
"60","2.4_e",1358008.81684869,1412523.75915888,1469776.25410229,1528988.22640391,1591319.37192323,1656475.00977721,1724033.40627574,1793642.92860797,"Adjusted","Afghanistan","LIC","South Asia",12534767.7730979,24.6594459475888,613654.294680965
"61","2.5_a",2300.62586566733,2393.05620983924,2488.57409862249,2584.01378775049,2683.31820654777,2787.219993551,2896.85238213836,3013.06537270727,"Adjusted","Afghanistan","LIC","South Asia",21146.725916824,0.198728191029943,128517.136754703
"62","2.6_a",7400991.46336409,7696375.34452992,8000915.0735015,8334082.92668192,8675020.21382518,9025462.1402677,9387388.03171952,9762880.60656193,"Adjusted","Afghanistan","LIC","South Asia",68283115.8004518,28.7923627198513,2862367.26408761
"63","2.6_b",1044470.92479664,1086241.27049568,1130129.53989336,1174762.61766503,1221453.89134587,1270405.26174109,1321822.16875765,1375942.62878841,"Adjusted","Afghanistan","LIC","South Asia",9625228.30348373,28.7923627198513,403705.764898322
"64","2.6_c",20241670.969667,21049544.2609549,21882458.7456627,22793670.9927152,23726132.5989481,24684589.3414183,25674454.6650626,26701424.7932052,"Adjusted","Afghanistan","LIC","South Asia",186753946.367634,78.746953769573,2862367.26408761
"65","2.6_d",2856622.2379491,2970863.90382788,3090898.07938038,3212969.30174158,3340669.67860063,3474551.40754995,3615176.36560578,3763195.52629424,"Adjusted","Afghanistan","LIC","South Asia",26324946.5009495,78.746953769573,403705.764898322
"66","2.6_e",206535.746666623,214773.930593408,223239.060757848,232557.725610195,242104.854379508,251911.650768875,262018.00287822,272459.419059358,"Adjusted","Afghanistan","LIC","South Asia",1905600.39071404,24.2593521870715,94804.5561656981
"67","2.6_f",1038743.45412595,1080135.00145284,1123089.0580028,1168815.29702031,1216227.17703466,1265425.77060681,1316540.238311,1369682.15841605,"Adjusted","Afghanistan","LIC","South Asia",9578658.15497041,136.891731053018,84476.3692837379
"68","2.6_g",505062.811315408,525306.927927088,546285.894085245,568701.203486527,591994.667466115,616136.131498876,641097.709203294,666850.194520984,"Adjusted","Afghanistan","LIC","South Asia",4661435.53950354,136.891731053018,41099.6775818112
"69","2.7_a",226139.187439322,235032.025384415,244057.250684624,254553.791695973,265182.245933254,275972.549814133,286964.360202122,298183.236235226,"Adjusted","Afghanistan","LIC","South Asia",2086084.64738907,19.2170038572119,130999.976403217
"70","2.7_b",34085.7840068684,35426.1945603726,36786.559757045,38368.6952276082,39970.713876216,41597.1279958423,43253.9150347097,44944.9275018294,"Adjusted","Afghanistan","LIC","South Asia",314433.917960492,2.89656405930016,130999.976403217
"71","2.7_c",383.082964522709,394.621642166642,406.226874336343,418.632242862335,431.050208400842,443.495771953804,456.003682917748,468.610435521951,"Adjusted","Afghanistan","LIC","South Asia",3401.72382268237,2.89656405930016,1431.18235137588
"72","2.7_d",48725.8110812152,50641.4517621701,52590.9082751822,54841.4949819542,57121.076126119,59436.5652192681,61796.6312640412,64208.8568685543,"Adjusted","Afghanistan","LIC","South Asia",449362.795578504,2.89656405930016,187228.348302045
"73","2.7_e",283.470875159943,294.499416741551,305.960869207424,317.684210512262,329.904552878513,342.663043691141,356.007251779377,369.96445920372,"Adjusted","Afghanistan","LIC","South Asia",2600.15467917393,2.89656405930016,1085.11982286039
"74","2.7_f",1456.84553350478,1505.95576025289,1555.66652390303,1610.57880407168,1666.04554886232,1722.172979714,1779.12305543633,1837.09375000326,"Adjusted","Afghanistan","LIC","South Asia",13133.4819557483,2.89656405930016,5504.4073380134
"75","2.7_g",3807.91290664523,3922.60941783229,4037.96749286097,4161.27906580097,4284.71585528931,4408.42697395741,4532.75783699674,4658.07120354709,"Adjusted","Afghanistan","LIC","South Asia",33813.74075293,28.7923627198513,1431.18235137588
"76","2.7_h",484343.241767718,503385.051373089,522762.996372788,545134.229139348,567793.671778426,590810.045826758,614269.522714809,638247.474917957,"Adjusted","Afghanistan","LIC","South Asia",4466746.23389089,28.7923627198513,187228.348302045
"77","2.7_i",2817.75099429037,2927.37666214643,3041.30554130731,3157.83764217825,3279.31002213136,3406.13169350287,3538.77549892883,3677.51262695044,"Adjusted","Afghanistan","LIC","South Asia",25846.0006814358,28.7923627198513,1085.11982286039
"78","2.7_j",14481.3041136744,14969.4685156478,15463.6023614021,16009.4402079063,16560.7895315209,17118.7061922715,17684.8000895756,18261.0391199998,"Adjusted","Afghanistan","LIC","South Asia",130549.150131998,28.7923627198513,5504.4073380134
"79","2.7_k",10487.406014546,10803.2926723452,11121.0013488674,11460.6148230772,11800.5731572705,12141.2870238408,12483.7077337675,12828.8343651486,"Adjusted","Afghanistan","LIC","South Asia",93126.7171388634,79.2972962785493,1431.18235137588
"80","2.7_l",1333933.92951692,1386377.14276235,1439746.10941722,1501358.91591271,1563765.48372171,1627155.07942551,1691765.0285093,1757802.91496225,"Adjusted","Afghanistan","LIC","South Asia",12301904.604228,79.2972962785493,187228.348302045
"81","2.7_m",7031.87891213569,7305.45682004445,7589.77366865102,7880.58702453721,8183.72916475118,8500.22080589553,8831.24195719325,9177.46938709825,"Adjusted","Afghanistan","LIC","South Asia",64500.3577403066,71.8531937884289,1085.11982286039
"82","2.7_n",36139.0262033485,37357.2718790123,38590.4146857305,39952.5881531717,41328.5158663736,42720.8327919681,44133.5565375395,45571.5981155924,"Adjusted","Afghanistan","LIC","South Asia",325793.804232737,71.8531937884289,5504.4073380134
"83","3.1_a",5351903.51667957,5562447.85700412,5779019.66122926,6017612.23525455,6262179.42132559,6513588.05304629,6772933.48697534,7041192.7320516,"Adjusted","Afghanistan","LIC","South Asia",49300876.9635663,359.214779669734,149066.885191197
"84","3.2_a",2592813.41164756,2696196.33446805,2801014.76703993,2922771.53778366,3046016.21824215,3171056.00798315,3298306.9790315,3428025.40967654,"Adjusted","Afghanistan","LIC","South Asia",23956200.6658725,1007.24020502575,25824.5334297767
"85","3.2_b",29140.0851448229,30023.7244096989,30912.0858639858,31861.5692788541,32811.9023435503,33764.0842164641,34720.607246809,35684.1045563816,"Adjusted","Afghanistan","LIC","South Asia",258918.163060567,1007.24020502575,280.40089932907
"86","3.2_c",3706440.68035293,3854208.89758523,4004433.22736105,4177653.6011548,4353041.35817447,4531073.18033583,4712356.04341183,4897418.00400148,"Adjusted","Afghanistan","LIC","South Asia",34236624.9923776,1007.24020502575,36907.96782396
"87","3.2_d",21562.8628867116,22408.1047422049,23285.9446632215,24183.7651852383,25119.2144624494,26095.3404631083,27115.6711056387,28182.2014561941,"Adjusted","Afghanistan","LIC","South Asia",197953.104964767,1007.24020502575,213.571204021735
"88","3.2_e",110818.300004744,114591.080946405,118407.499338108,122621.167209671,126876.362464642,131180.294886409,135544.325162046,139982.626719734,"Adjusted","Afghanistan","LIC","South Asia",1000021.65673176,1007.24020502575,1081.0377355035
"89","3.3_a",6373.85906306797,6626.67891988802,6891.04362723201,7152.64876740361,7427.24158746024,7715.65740887772,8019.7452003284,8340.86623569286,"Adjusted","Afghanistan","LIC","South Asia",58547.7408099508,128.838666374675,506.069697743409
"90","3.3_b",2072236.64041263,2149925.53239779,2229237.48302701,2309789.08473943,2392052.2449814,2475379.69670742,2559256.91680852,2643498.82488963,"Adjusted","Afghanistan","LIC","South Asia",18831376.4239638,6.65100647638336,3156809.28058451
"91","3.4_a",6819173.42043277,6972177.8372925,7125557.86739368,7279519.57330026,7433848.64167062,7588800.11263178,7744686.05038811,7901980.93035479,"Adjusted","Afghanistan","LIC","South Asia",58865744.4334645,223.945467514666,287813.245670601
"92","3.5_a",1004177.06126272,1043825.90341449,1085152.42000808,1128716.364339,1174126.9447464,1221406.15015113,1270572.7407239,1321646.56406959,"Adjusted","Afghanistan","LIC","South Asia",9249624.14871531,223.945467514666,44866.3261853457
"93","4.2_a",158464.746075855,164481.62085815,170671.743007878,177124.151716736,183765.755734289,190604.041641631,197654.548446552,204930.451429084,"Adjusted","Afghanistan","LIC","South Asia",1447697.05891017,267.961978740626,5873.35651446
"94","4.2_b",252355.139910791,258017.077615499,263692.929764501,269390.317338503,275101.311212921,280835.350723972,286603.984567344,292424.771575035,"Adjusted","Afghanistan","LIC","South Asia",2178420.88270856,267.961978740626,8901.41684174729
"95","4.3_a",14171.1660675683,14740.8456816671,15336.7115680285,15917.3620802356,16527.9553272569,17172.2279318519,17857.0315355889,18587.8442988861,"Adjusted","Afghanistan","LIC","South Asia",130311.144491083,168.117498317515,863.070625735339
"96","4.4_a",151169.409705453,157249.287845981,163677.674981339,169825.76036026,176302.731639904,183170.563094495,190517.354688112,198422.781418207,"Adjusted","Afghanistan","LIC","South Asia",1390335.56373375,2599.31811491837,595.6015944005
"97","1.2_a",204163.160472647,208414.627798104,212534.541085578,218336.729549942,223748.86602216,228789.94054065,233458.005755,237834.554290249,"Baseline","Albania","UMIC","Central and Eastern Europe",1767280.42551433,61.2289233161171,38393.0288690573
"98","2.14_a",380160.549712516,387239.786036124,394108.664816054,403997.166631817,413210.521892575,421786.773634121,429723.602264137,437175.211919748,"Baseline","Albania","UMIC","Central and Eastern Europe",3267402.27690709,31.4023364562342,138812.04541603
"99","2.14_b",1392296.83043749,1394022.87296103,1396062.93808701,1399452.90487519,1402534.30403612,1405352.31150309,1407884.80079157,1409951.83056285,"Baseline","Albania","UMIC","Central and Eastern Europe",11207558.7932544,31.4023364562342,489343.991721553
"100","2.3_a",628872.488041701,637732.06542333,646854.127824566,655254.902712244,663520.065280066,671736.080427053,679848.421090954,687854.606769212,"Baseline","Albania","UMIC","Central and Eastern Europe",5271672.75756913,8.91177343240833,797082.11638074
"101","2.3_b",35707.1195400836,36051.9666168896,36389.7190677822,36703.2327922729,36996.01696118,37269.9205544381,37521.3818263972,37748.6577324283,"Baseline","Albania","UMIC","Central and Eastern Europe",294388.015091472,8.91177343240833,44798.0591257782
"102","2.3_c",40455320.013751,41025255.9625735,41612077.5530308,42152498.7718104,42684196.0602196,43212731.6987307,43734597.9655166,44249635.2900337,"Baseline","Albania","UMIC","Central and Eastern Europe",339126313.315666,716.617146070431,637665.693104592
"103","2.3_d",3715657.23588063,3718661.51030825,3723004.61468934,3726582.4345993,3730019.30804302,3733531.35210483,3736652.52735348,3739697.51136899,"Baseline","Albania","UMIC","Central and Eastern Europe",29823806.4943478,716.617146070431,57123.3677707306
"104","2.4_a",852357.850445679,860368.033991765,868049.123922505,875186.102648819,881678.472673615,887562.633824184,892758.150639651,897226.881481558,"Baseline","Albania","UMIC","Central and Eastern Europe",7015187.24962778,0.927359566799374,10263604.3297381
"105","2.4_b",3928997.34118387,3965920.78811231,4001327.25723733,4034225.61140291,4064152.60104941,4091276.01347953,4115225.07635655,4135823.97338922,"Baseline","Albania","UMIC","Central and Eastern Europe",32336948.6622111,85.4944497870469,513180.216486904
"106","2.4_c",1133253.65335965,1143903.60485941,1154116.00945126,1163604.99017845,1172236.93044358,1180060.22569141,1186967.93283476,1192909.34060126,"Baseline","Albania","UMIC","Central and Eastern Europe",9327052.68741977,24.6594459475888,513180.216486904
"107","2.4_d",1735517.47552,1751827.30773318,1767467.06021375,1781998.92766291,1795218.28339441,1807199.24244846,1817778.02719584,1826876.97602991,"Baseline","Albania","UMIC","Central and Eastern Europe",14283883.3001985,134.873661122952,143690.460616333
"108","2.4_e",317311.022940702,320293.009360633,323152.482646353,325809.397249965,328226.340524202,330416.863193593,332351.021193733,334014.615368352,"Baseline","Albania","UMIC","Central and Eastern Europe",2611574.75247753,24.6594459475888,143690.460616333
"109","2.5_a",4714.87266229423,4739.6024454932,4775.23561997541,4815.79482299866,4865.77167764419,4923.48551272962,4984.97033465389,5047.58672566604,"Baseline","Albania","UMIC","Central and Eastern Europe",38867.3198014552,1.35798760063416,38954.3827724051
"110","2.6_a",10948948.8480737,11183657.1083836,11426771.1313606,11677172.3580475,11922409.526678,12165664.9747648,12407199.9852277,12648446.9483059,"Baseline","Albania","UMIC","Central and Eastern Europe",94380270.8808418,170.988899574094,735731.745756923
"111","2.6_b",1252253.68969417,1276045.86693695,1301314.64982112,1323965.30645122,1346726.21367521,1370025.71259232,1393899.94345717,1418346.80725407,"Baseline","Albania","UMIC","Central and Eastern Europe",10682578.1898822,170.988899574094,83634.6853989377
"112","2.6_c",5042411.35484392,5150503.52088512,5262466.86339322,5377786.24301889,5490727.37562357,5602755.84982515,5713991.99644069,5825095.48617535,"Baseline","Albania","UMIC","Central and Eastern Europe",43465738.6902059,78.746953769573,735731.745756923
"113","2.6_d",576710.907291341,587668.118467515,599305.363239251,609736.860341949,620219.132076461,630949.445966135,641944.445985912,653203.165458463,"Baseline","Albania","UMIC","Central and Eastern Europe",4919737.43882703,78.746953769573,83634.6853989377
"114","2.6_e",64151.1392328457,65402.195669153,66650.1796362676,68157.9010527702,69586.3330223476,70951.866633066,72261.0125058819,73535.7386573961,"Baseline","Albania","UMIC","Central and Eastern Europe",550696.366409728,42.5374975562569,17277.216974533
"115","2.6_f",378845.268201759,386654.078791932,394585.99772885,403076.44540802,411257.141830768,419191.105110156,426857.106398134,434308.862168877,"Baseline","Albania","UMIC","Central and Eastern Europe",3254776.0056385,230.993478000676,18798.7595194071
"116","2.6_g",391517.478943372,401117.503694562,409997.827620083,425547.103210678,439640.14886372,452317.870350795,463653.841784051,474016.518095183,"Baseline","Albania","UMIC","Central and Eastern Europe",3457808.29256244,230.993478000676,19746.0051308782
"117","2.7_a",143929.020358497,147534.238906556,151184.58990232,155750.074822611,160128.120354305,164341.463643222,168384.208533412,172302.552131308,"Baseline","Albania","UMIC","Central and Eastern Europe",1263554.26865223,19.2170038572119,87029.8376150836
"118","2.7_b",40363.2958024026,41374.3393176376,42398.0397267534,43678.3792848225,44906.1535473862,46087.7388945525,47221.4818148472,48320.3377738705,"Baseline","Albania","UMIC","Central and Eastern Europe",354349.766162272,5.38919537694721,87029.8376150836
