"","unique_id","cost_2023","cost_2024","cost_2025","cost_2026","cost_2027","cost_2028","cost_2029","cost_2030","senario","Country","Class","Region","total_cost","adjusted_uc","pin_sum"
"33","2.7_k",7210.09163500038,7426.00453671211,7643.24155840957,7875.48648652157,8107.99216808592,8341.0697145889,8575.40332702881,8811.70839972898,"Baseline","Afghanistan","LIC","South Asia",63990.9978260763,79.2972962785493,1063.75848347449
"34","2.7_l",917079.576542883,952701.455966425,988984.194691985,1030916.49816221,1073402.78403532,1116583.1655743,1160631.19135344,1205699.32690856,"Baseline","Afghanistan","LIC","South Asia",8445998.19323513,79.2972962785493,138602.397709125
"35","2.7_m",4834.41675209329,5021.28477447049,5215.59892344866,5414.3699697015,5621.65107354045,5838.15874663418,6064.72040983371,6301.81552885647,"Baseline","Afghanistan","LIC","South Asia",44312.0161785787,71.8531937884289,804.153306310383
"36","2.7_n",24845.5805148021,25675.9530180758,26516.9572819206,27446.3803421842,28385.3875286788,29335.9511012227,30301.0058801729,31284.0895840026,"Baseline","Afghanistan","LIC","South Asia",223791.30525106,71.8531937884289,4084.81144249869
"37","3.1_a",1529115.29047988,1589167.85938079,1650947.50273167,1719015.58794959,1788792.57063903,1860528.06077667,1934537.01498837,2011100.45546474,"Baseline","Afghanistan","LIC","South Asia",14083204.3424107,359.214779669734,51026.173577006
"38","3.2_a",740803.831899303,769588.177531945,798826.21617518,832868.08600908,867348.282302006,902373.329581357,938081.983264765,974566.484445547,"Baseline","Afghanistan","LIC","South Asia",6824456.39120918,1007.24020502575,8815.9348957008
"39","3.2_b",8325.73861280655,8575.0606011788,8825.91159603964,9094.09273207736,9362.57496901597,9631.71755789486,9902.31056893213,10175.1800923417,"Baseline","Afghanistan","LIC","South Asia",73892.586730287,1007.24020502575,96.7053166794988
"40","3.2_c",1058983.05152941,1100116.85009829,1142013.76543282,1190434.42577938,1239494.78849258,1289356.64713383,1340220.40415836,1392262.11671815,"Baseline","Afghanistan","LIC","South Asia",9752882.04934282,1007.24020502575,12600.2179735568
"41","3.2_d",6160.8179676319,6398.95628480094,6646.58369505088,6899.8908251549,7164.0428861721,7439.9529764531,7728.67553327691,8030.82157161354,"Baseline","Afghanistan","LIC","South Asia",56469.7417401543,1007.24020502575,73.1048460282166
"42","3.2_e",31662.3714299268,32720.5701952237,33792.3177182949,34976.7431790755,36173.3823276939,37384.7485456704,38614.5818692726,39867.3906478327,"Baseline","Afghanistan","LIC","South Asia",285192.10591299,1007.24020502575,371.346494772608
"43","3.3_a",2390.19714865049,2484.99267908868,2584.11735261007,2682.20711434763,2785.16711070857,2893.310549657,3007.33078147857,3127.73826867499,"Baseline","Afghanistan","LIC","South Asia",21955.061005216,128.838666374675,222.050304851527
"44","3.3_b",777088.740154738,806219.883614449,835959.673522626,866164.34556851,897010.854469918,928256.469858489,959708.238071632,991296.752360345,"Baseline","Afghanistan","LIC","South Asia",7061704.95762071,6.65100647638336,1387201.70192175
"45","3.4_a",286907.731789348,298230.640958538,310033.254623065,322475.083751873,335444.724803514,348948.550323082,362992.018901731,377580.884512379,"Baseline","Afghanistan","LIC","South Asia",2642612.88966353,223.945467514666,15363.5577999167
"46","3.4_b",1948335.26298079,1992046.21289291,2035864.75909333,2079849.61189724,2123939.62598546,2168207.70295776,2212743.03000142,2257681.19131439,"Baseline","Afghanistan","LIC","South Asia",16818667.3971233,223.945467514666,100057.371425958
"47","4.2_a",45275.6417359587,46994.4463097351,48762.771005339,50606.0328825089,52503.3624626304,54456.9036465486,56471.1014134129,58549.7245777928,"Baseline","Afghanistan","LIC","South Asia",413619.984033926,267.961978740626,2014.31248240654
"48","4.2_b",72101.4685459403,73719.0667797167,75340.6467976058,76968.3812749293,78600.007424891,80238.2230954959,81886.3288106844,83549.3420948879,"Baseline","Afghanistan","LIC","South Asia",622403.464824151,267.961978740626,3094.55787915335
"49","4.3_a",5314.18727533813,5527.80727716849,5751.24684736077,5968.98048104601,6197.9424049406,6439.53381031393,6696.32399643671,6970.36724849973,"Baseline","Afghanistan","LIC","South Asia",48866.3893411044,168.117498317515,378.619239264203
"50","4.4_a",56688.5286395447,58968.4458396454,61379.0529441907,63684.5463557144,66113.3713162062,68688.7680460489,71443.7734487604,74408.2655148277,"Baseline","Afghanistan","LIC","South Asia",521374.752104938,2599.31811491837,261.298222050055
"51","1.2_a",19760.8290867602,20540.8773690839,21353.9528948069,22211.056191502,23104.5058095022,24034.7376124756,25002.1242262918,26007.0591403228,"Adjusted","Afghanistan","LIC","South Asia",182015.142330745,7.84986196360475,28000.6389684133
"52","2.14_a",914568.001760989,947895.473246361,982154.130765078,1017848.4373697,1054603.13051726,1092449.58626439,1131455.45495697,1171659.6613062,"Adjusted","Afghanistan","LIC","South Asia",8312633.87618695,18.5356639601964,543257.121894684
"53","2.14_b",9851765.03677393,10072803.6778773,10294385.5298163,10516807.9647964,10739761.5352771,10963614.767716,11188818.5581184,11416058.4280813,"Adjusted","Afghanistan","LIC","South Asia",85044015.4984568,18.5356639601964,5636289.51837972
"54","2.3_a",2776440.40342078,2885403.64778156,2998931.79467264,3114671.54872926,3235257.24121597,3360932.75799986,3492055.64402338,3628955.74924696,"Adjusted","Afghanistan","LIC","South Asia",25492648.7870904,4.81494987103738,6397774.00883492
"55","2.3_b",174197.961478543,179425.60007825,184670.725842672,189882.472647943,195152.105677185,200473.902205767,205849.651657751,211258.774936983,"Adjusted","Afghanistan","LIC","South Asia",1540911.19452509,4.81494987103738,390309.605616073
"56","2.3_c",58480241.2740325,60775337.114148,63166583.6229528,65604413.2748658,68144313.0624248,70791419.9604174,73553264.9478896,76436795.6637125,"Adjusted","Afghanistan","LIC","South Asia",536952368.920443,126.77177845854,5118219.20706793
"57","2.3_d",4586420.62159813,4724057.99273872,4862155.77967398,4999374.7391805,5138117.77261461,5278234.20759162,5419771.15747243,5562186.79966519,"Adjusted","Afghanistan","LIC","South Asia",40570319.0705352,126.77177845854,390309.605616073
"58","2.3_e",0,0,0,0,0,0,0,0,"Adjusted","Afghanistan","LIC","South Asia",0,126.77177845854,0
"59","2.3_f",0,0,0,0,0,0,0,0,"Adjusted","Afghanistan","LIC","South Asia",0,126.77177845854,0
"60","2.4_a",1843952.92868447,1917895.07461648,1995558.33684023,2075883.31983114,2160446.34399582,2248847.82790344,2340515.65411193,2434972.86284436,"Adjusted","Afghanistan","LIC","South Asia",17018072.3488279,0.468768684082873,43828004.936379
"61","2.4_b",2831447.75684447,2944988.249109,3064242.63255443,3187584.17201035,3317433.35707272,3453176.61787848,3593935.45008903,3738977.4669555,"Adjusted","Afghanistan","LIC","South Asia",26131785.702514,14.3961813599256,2191400.24681895
"62","2.4_c",4850031.48874533,5044516.78744084,5248789.50039592,5460063.16729848,5682483.8829264,5915000.65379086,6156108.67596429,6404553.43264152,"Adjusted","Afghanistan","LIC","South Asia",44761547.5892036,24.6594459475888,2191400.24681895
"63","2.4_d",1250707.65803695,1300860.78653076,1353537.85615676,1408020.30513668,1465377.31260919,1525337.85237415,1587513.87132294,1651581.85943733,"Adjusted","Afghanistan","LIC","South Asia",11542937.5016048,22.7110144698228,613592.069109306
"64","2.4_e",1358008.81684869,1412464.70048343,1469661.06011086,1528817.68684357,1591095.48721939,1656200.18306144,1723710.42927,1793274.96113963,"Adjusted","Afghanistan","LIC","South Asia",12533233.324977,24.6594459475888,613592.069109306
"65","2.5_a",2300.62586566733,2393.04290057291,2488.54805888025,2583.9751648557,2683.26739126615,2787.15745427951,2896.77867703951,3012.98112490687,"Adjusted","Afghanistan","LIC","South Asia",21146.3766374682,0.198728191029943,128515.379181437
"66","2.6_a",7400991.46336409,7695376.26363151,7998961.62903219,8331148.16571987,8671122.63676737,9020637.53128228,9381690.24302347,9756379.35447783,"Adjusted","Afghanistan","LIC","South Asia",68256307.2872986,28.7923627198513,2861436.16602477
"67","2.6_b",1044470.92479664,1086149.87363301,1129950.28940327,1174495.83241491,1221101.93830318,1269971.19297593,1321309.81452414,1375356.25593459,"Adjusted","Afghanistan","LIC","South Asia",9622806.12198566,28.7923627198513,403621.639065314
"68","2.6_c",20241670.969667,21046811.7801896,21877116.0857771,22785644.4376161,23715472.7471197,24671394.0623637,25658871.2442991,26683643.904492,"Adjusted","Afghanistan","LIC","South Asia",186680625.231524,78.746953769573,2861436.16602477
"69","2.6_d",2856622.2379491,2970613.93391087,3090407.83027529,3212239.645549,3339707.08896352,3473364.23186326,3613775.0795935,3761591.79976229,"Adjusted","Afghanistan","LIC","South Asia",26318321.8478668,78.746953769573,403621.639065314
"70","2.6_e",206535.746666623,214748.524158326,223189.488199124,232483.127742823,242005.680743558,251788.85958822,261873.091601775,272294.385477903,"Adjusted","Afghanistan","LIC","South Asia",1904918.90417835,24.2593521870715,94776.464461912
"71","2.6_f",1038743.45412595,1080039.43940996,1122902.51493162,1168535.4986419,1215856.05527188,1264966.86106168,1315998.79880411,1369065.02849141,"Adjusted","Afghanistan","LIC","South Asia",9576107.65073851,136.891731053018,84457.7377403109
"72","2.6_g",505062.811315408,525274.502100491,546222.769024811,568606.351914112,591868.732891812,615980.413612714,640914.200960611,666641.575522947,"Adjusted","Afghanistan","LIC","South Asia",4660571.35734291,136.891731053018,41093.3646938524
"73","2.7_a",226139.187439322,235011.053930805,244016.498575844,254492.276391822,265100.327546882,275871.102616895,286844.797337765,298047.491184119,"Adjusted","Afghanistan","LIC","South Asia",2085522.73502345,19.2170038572119,130970.736029962
"74","2.7_b",34085.7840068684,35423.0335494652,36780.417223354,38359.4230736124,39958.3663814908,41581.8369386297,43235.8934170684,44924.4667557533,"Adjusted","Afghanistan","LIC","South Asia",314349.221346242,2.89656405930016,130970.736029962
"75","2.7_c",383.082964522709,394.608414644308,406.201160117878,418.593489975357,430.998657172367,443.431967216397,455.928489523605,468.525021876857,"Adjusted","Afghanistan","LIC","South Asia",3401.37016504948,2.89656405930016,1431.06025580828
"76","2.7_d",48725.8110812152,50636.9054450726,52582.068360909,54828.1681809379,57103.3463773381,59414.6222310473,61770.7749204014,64179.490852217,"Adjusted","Afghanistan","LIC","South Asia",449241.187449139,2.89656405930016,187186.364721887
"77","2.7_e",283.470875159943,294.4853123738,305.933383354684,317.643225684571,329.850456634801,342.596396623689,355.928804295043,369.875129041386,"Adjusted","Afghanistan","LIC","South Asia",2599.78358316792,2.89656405930016,1084.99170692772
"78","2.7_f",1456.84553350478,1505.87261363986,1555.50469009104,1610.33486502652,1665.72093904797,1721.77101065341,1778.64905962075,1836.55495504644,"Adjusted","Afghanistan","LIC","South Asia",13131.2536666308,2.89656405930016,5503.63805099889
"79","2.7_g",3807.91290664523,3922.47793390405,4037.7118889489,4160.89385520129,4284.20342689535,4407.79274350192,4532.01040126462,4657.22217669996,"Adjusted","Afghanistan","LIC","South Asia",33810.2253330613,28.7923627198513,1431.06025580828
"80","2.7_h",484343.241767718,503339.860171297,522675.126050242,545001.758363318,567617.43491731,590591.928615098,614012.506053191,637955.57148454,"Adjusted","Afghanistan","LIC","South Asia",4465537.42742271,28.7923627198513,187186.364721887
"81","2.7_i",2817.75099429037,2927.23646221854,3041.03232703496,3157.4302456903,3278.7722958326,3405.46920978042,3537.99571696056,3676.62466922429,"Adjusted","Afghanistan","LIC","South Asia",25842.311921032,28.7923627198513,1084.99170692772
"82","2.7_j",14481.3041136744,14968.6420235032,15461.9937044831,16007.0154103441,16557.5628521429,17114.7105482057,17680.088486735,18255.6834021525,"Adjusted","Afghanistan","LIC","South Asia",130527.000541241,28.7923627198513,5503.63805099889
"83","2.7_k",10487.406014546,10802.9305513163,11120.2973879129,11459.5539112184,11799.1618737794,12139.540284234,12481.6492145249,12826.4960529336,"Adjusted","Afghanistan","LIC","South Asia",93117.0352904655,79.2972962785493,1431.06025580828
"84","2.7_l",1333933.92951692,1386252.68128093,1439504.10499858,1500994.0769977,1563280.10825159,1626554.36091815,1691057.1766889,1756998.98118059,"Adjusted","Afghanistan","LIC","South Asia",12298575.4198334,79.2972962785493,187186.364721887
"85","2.7_m",7031.87891213569,7305.10694210337,7589.09184485462,7879.57034038793,8182.38723417307,8498.56753513921,8829.295961117,9175.25343145773,"Adjusted","Afghanistan","LIC","South Asia",64491.1522013686,71.8531937884289,1084.99170692772
"86","2.7_n",36139.0262033485,37355.2093146855,38586.4001788815,39946.5369148337,41320.4634803677,42710.8614051055,44121.7984294864,45558.2325770952,"Adjusted","Afghanistan","LIC","South Asia",325738.528503804,71.8531937884289,5503.63805099889
"87","3.1_a",5351903.51667957,5563089.10234543,5780271.61135176,6019495.10226636,6264681.78560617,6516686.33564609,6776591.59274662,7045362.78534776,"Adjusted","Afghanistan","LIC","South Asia",49318081.8319898,359.214779669734,149114.780961074
"88","3.2_a",2592813.41164756,2695684.11698676,2800018.98759124,2921267.07422296,3044011.28108226,3168571.75158441,3295378.33191607,3424700.58120998,"Adjusted","Afghanistan","LIC","South Asia",23942445.5362412,1007.24020502575,25810.8771742354
"89","3.2_b",29140.0851448229,30021.5854577221,30907.9264106815,31855.2953277246,32803.550499117,33753.7420058131,34708.4162576183,35670.2578990215,"Adjusted","Afghanistan","LIC","South Asia",258860.859002521,1007.24020502575,280.344007181835
"90","3.2_c",3706440.68035293,3853471.16042104,4002998.1091353,4175488.23071676,4350158.54302312,4527503.40594439,4708148.49944418,4892639.48431442,"Adjusted","Afghanistan","LIC","South Asia",34216848.1133521,1007.24020502575,36888.3331043302
"91","3.2_d",21562.8628867116,22405.8218802138,23281.4948706096,24177.1258749255,25110.4468862755,26084.5352201425,27102.9512165345,28167.7188275377,"Adjusted","Afghanistan","LIC","South Asia",197892.957662951,1007.24020502575,213.511489068424
"92","3.2_e",110818.300004744,114577.658664136,118381.366594894,122581.744351068,126823.867963442,131115.26021922,135467.624043764,139895.453287661,"Adjusted","Afghanistan","LIC","South Asia",999661.275128929,1007.24020502575,1080.67994438175
"93","3.3_a",6373.85906306797,6626.67256474267,6891.03082311885,7152.62947477914,7427.2157287882,7715.62488657546,8019.70590989852,8340.82006453133,"Adjusted","Afghanistan","LIC","South Asia",58547.5585155021,128.838666374675,506.068282838599
"94","3.3_b",2072236.64041263,2149924.36384351,2229235.14562422,2309785.58540739,2392047.58499988,2475373.87456908,2559249.92700794,2643490.66106792,"Adjusted","Afghanistan","LIC","South Asia",18831343.7829326,6.65100647638336,3156804.37290154
"95","3.4_a",1004177.06126272,1043873.86040155,1085245.02923147,1128853.45651173,1174306.40148344,1221625.18015974,1270827.85989142,1321933.70239653,"Adjusted","Afghanistan","LIC","South Asia",9250842.55133859,223.945467514666,44871.7668072828
"96","3.4_b",6819173.42043277,6972243.28952087,7125684.59808308,7279706.32687692,7434092.50899828,7589097.64143487,7745033.25527602,7902373.40670586,"Adjusted","Afghanistan","LIC","South Asia",58867404.4473287,223.945467514666,287820.658251362
"97","4.2_a",158464.746075855,164480.647413693,170669.863285884,177121.359646804,183762.089526725,190599.555238585,197649.312775957,204924.551777965,"Adjusted","Afghanistan","LIC","South Asia",1447672.12574147,267.961978740626,5873.26346704774
"98","4.2_b",252355.139910791,258016.761833111,263692.318218398,269389.414740269,275100.130907916,280833.908943009,286602.300436361,292422.866530815,"Adjusted","Afghanistan","LIC","South Asia",2178412.84152067,267.961978740626,8901.3868330575
"99","4.3_a",14171.1660675683,14740.8404264854,15336.7009063294,15917.3459207038,16527.9335443658,17172.2003775332,17856.9980264051,18587.8046380847,"Adjusted","Afghanistan","LIC","South Asia",130310.989907476,168.117498317515,863.069706237908
"100","4.4_a",151169.409705453,157249.268057922,163677.63488861,169825.699677858,176302.650013787,183170.460099983,190517.229589582,198422.633408809,"Adjusted","Afghanistan","LIC","South Asia",1390334.985442,2599.31811491837,595.601371922249
"101","1.2_a",45130.8038939535,46070.6019343177,46981.319608391,48263.9086373555,49460.2756470037,50574.6184353015,51606.5065353157,52573.9541062655,"Baseline","Albania","UMIC","Central and Eastern Europe",390661.988797904,61.2289233161171,8486.88006579162
"102","2.14_a",380160.549712516,387239.786036124,394108.664816054,403997.166631817,413210.521892575,421786.773634121,429723.602264137,437175.211919748,"Baseline","Albania","UMIC","Central and Eastern Europe",3267402.27690709,31.4023364562342,138812.04541603
"103","2.14_b",1392296.83043749,1394022.87296103,1396062.93808701,1399452.90487519,1402534.30403612,1405352.31150309,1407884.80079157,1409951.83056285,"Baseline","Albania","UMIC","Central and Eastern Europe",11207558.7932544,31.4023364562342,489343.991721553
"104","2.3_a",638503.584254889,647036.741151812,655826.018065466,663913.188342098,671865.05404725,679768.154701436,687563.604402383,695251.684674267,"Baseline","Albania","UMIC","Central and Eastern Europe",5339728.0296396,8.91177343240833,808136.82106174
"105","2.3_b",46207.5120867989,46244.872919113,46298.883296132,46343.3766781204,46386.1172650771,46429.7926657218,46468.6072640207,46506.474356373,"Baseline","Albania","UMIC","Central and Eastern Europe",370885.636531357,8.91177343240833,57123.3677707306
"106","2.3_c",39661463.5712799,40191511.4829299,40737468.6157087,41239813.5002651,41733753.7689899,42224664.9344486,42708889.2238027,43186444.124285,"Baseline","Albania","UMIC","Central and Eastern Europe",331684009.22171,691.957700122842,646509.456849392
"107","2.3_d",3587798.10039887,3590698.99501865,3594892.64923891,3598347.35312079,3601665.96063217,3605057.15207249,3608070.92485002,3611011.12820384,"Baseline","Albania","UMIC","Central and Eastern Europe",28797542.2635357,691.957700122842,57123.3677707306
"108","2.3_e",0,0,0,0,0,0,0,0,"Baseline","Albania","UMIC","Central and Eastern Europe",0,691.957700122842,0
"109","2.3_f",0,0,0,0,0,0,0,0,"Baseline","Albania","UMIC","Central and Eastern Europe",0,691.957700122842,0
"110","2.4_a",852357.850445679,860368.033991765,868049.123922505,875186.102648819,881678.472673615,887562.633824184,892758.150639651,897226.881481558,"Baseline","Albania","UMIC","Central and Eastern Europe",7015187.24962778,0.927359566799374,10263604.3297381
"111","2.4_b",3928997.34118387,3965920.78811231,4001327.25723733,4034225.61140291,4064152.60104941,4091276.01347953,4115225.07635655,4135823.97338922,"Baseline","Albania","UMIC","Central and Eastern Europe",32336948.6622111,85.4944497870469,513180.216486904
"112","2.4_c",1133253.65335965,1143903.60485941,1154116.00945126,1163604.99017845,1172236.93044358,1180060.22569141,1186967.93283476,1192909.34060126,"Baseline","Albania","UMIC","Central and Eastern Europe",9327052.68741977,24.6594459475888,513180.216486904
"113","2.4_d",1735517.47552,1751827.30773318,1767467.06021375,1781998.92766291,1795218.28339441,1807199.24244846,1817778.02719584,1826876.97602991,"Baseline","Albania","UMIC","Central and Eastern Europe",14283883.3001985,134.873661122952,143690.460616333
"114","2.4_e",317311.022940702,320293.009360633,323152.482646353,325809.397249965,328226.340524202,330416.863193593,332351.021193733,334014.615368352,"Baseline","Albania","UMIC","Central and Eastern Europe",2611574.75247753,24.6594459475888,143690.460616333
"115","2.5_a",4714.87266229423,4739.6024454932,4775.23561997541,4815.79482299866,4865.77167764419,4923.48551272962,4984.97033465389,5047.58672566604,"Baseline","Albania","UMIC","Central and Eastern Europe",38867.3198014552,1.35798760063416,38954.3827724051
"116","2.6_a",10948948.8480737,11183657.1083836,11426771.1313606,11677172.3580475,11922409.526678,12165664.9747648,12407199.9852277,12648446.9483059,"Baseline","Albania","UMIC","Central and Eastern Europe",94380270.8808418,170.988899574094,735731.745756923
"117","2.6_b",1252253.68969417,1276045.86693695,1301314.64982112,1323965.30645122,1346726.21367521,1370025.71259232,1393899.94345717,1418346.80725407,"Baseline","Albania","UMIC","Central and Eastern Europe",10682578.1898822,170.988899574094,83634.6853989377
"118","2.6_c",5042411.35484392,5150503.52088512,5262466.86339322,5377786.24301889,5490727.37562357,5602755.84982515,5713991.99644069,5825095.48617535,"Baseline","Albania","UMIC","Central and Eastern Europe",43465738.6902059,78.746953769573,735731.745756923
"119","2.6_d",576710.907291341,587668.118467515,599305.363239251,609736.860341949,620219.132076461,630949.445966135,641944.445985912,653203.165458463,"Baseline","Albania","UMIC","Central and Eastern Europe",4919737.43882703,78.746953769573,83634.6853989377
"120","2.6_e",64151.1392328457,65402.195669153,66650.1796362676,68157.9010527702,69586.3330223476,70951.866633066,72261.0125058819,73535.7386573961,"Baseline","Albania","UMIC","Central and Eastern Europe",550696.366409728,42.5374975562569,17277.216974533
