"","Code","sum_increment_all","sum_ly_all","ICER","ICER_rank","Country","NCD_region","World_bank","iso3","q30diff","ICER2","ICER_rank2"
"1580",2.6,139453419.34679,124876.605463534,1116.72974156487,7,"Sri Lanka","East and South East Asia","LMIC","LKA",2.34860286552185,0.0168414864011429,14
"1581",2.7,28596148.369768,57290.4193448378,499.143638618604,5,"Sri Lanka","East and South East Asia","LMIC","LKA",2.51106501563656,0.0878113018287201,10
"1582",3.1,23676479.4284584,12441.8950006044,1902.96409247211,10,"Sri Lanka","East and South East Asia","LMIC","LKA",2.60908329066762,0.110197265541581,7
"1583",3.2,171398795.441929,113135.866431628,1514.98194911965,9,"Sri Lanka","East and South East Asia","LMIC","LKA",2.3837536469779,0.0139076452715534,15
"1584",3.3,29750297.2001987,6853.17484858082,4341.09706194925,14,"Sri Lanka","East and South East Asia","LMIC","LKA",2.63563260578571,0.0885918076061476,9
"1585",3.4,73217369.8695586,10905.7127381101,6713.67123156469,15,"Sri Lanka","East and South East Asia","LMIC","LKA",2.61172439130603,0.0356708305141114,12
"1586",3.5,34830844.0807399,23966.9881429835,1453.28415372613,8,"Sri Lanka","East and South East Asia","LMIC","LKA",2.61207758151148,0.0749932323045784,11
"1587",4.1,16715356.3096713,6652.78525880422,2512.53507507257,11,"Sri Lanka","East and South East Asia","LMIC","LKA",2.6215731705629,0.156836212282599,6
"1588",4.2,2386167.06709357,8978.8389097013,265.75452473208,3,"Sri Lanka","East and South East Asia","LMIC","LKA",2.62625161697067,1.10061514685538,3
"1589",4.3,459591.945630662,1185.21280300308,387.771668063451,4,"Sri Lanka","East and South East Asia","LMIC","LKA",2.63791560521278,5.7396906762432,2
"1590",4.4,2738154.98868421,1080.71920915006,2533.64145422903,12,"Sri Lanka","East and South East Asia","LMIC","LKA",2.64650300135955,0.966527830709576,4
"1591",1.2,1249712.76335489,30221.0487547781,41.3523955933959,2,"Sudan","Sub-Saharan Africa","LMIC","SDN",0.639021253568453,0.511334502060283,3
"1592",2.14,44582150.0230474,14800.5133546038,3012.20295235096,14,"Sudan","Sub-Saharan Africa","LMIC","SDN",0.641013048756198,0.0143782443965761,9
"1593",2.3,648835735.443018,42563.7648609751,15243.852078459,16,"Sudan","Sub-Saharan Africa","LMIC","SDN",0.661338227352628,0.00101926911732301,16
