"","unique_id","cost_2023","cost_2024","cost_2025","cost_2026","cost_2027","cost_2028","cost_2029","cost_2030","senario","Country","Class","Region","total_cost","adjusted_uc","pin_sum"
"123","C2.7_c",1044.39547940704,1075.48891398265,1104.85895109678,1152.61226047513,1199.22449225842,1244.24608627074,1287.12997765976,1327.45535563851,"Baseline","Angola","UMIC","Sub-Saharan Africa",9435.41151678904,4.90266573473268,2521.56755774958
"124","C2.7_d",34768.7479606062,36069.4216686072,37408.1087433416,39050.3998047899,40729.0756364131,42437.5961738575,44162.6235958646,45900.4750012491,"Baseline","Angola","UMIC","Sub-Saharan Africa",320526.448584729,4.90266573473268,85112.0960255118
"125","C2.7_e",436.443852125331,453.289363823429,470.890657931024,490.385010212241,510.551112448425,531.427980857072,552.960126613583,575.166763429838,"Baseline","Angola","UMIC","Sub-Saharan Africa",4021.11486744094,4.90266573473268,1067.88017404573
"126","C2.7_f",42310.4611076931,43701.2685804798,45039.1654920209,47138.7743868761,49204.2530874024,51222.5947021437,53173.9236865681,55047.127218094,"Baseline","Angola","UMIC","Sub-Saharan Africa",386837.568261278,4.90266573473268,102964.020936485
"127","C2.7_g",30512.5637771288,31420.9748381161,32279.0359349434,33674.1740092705,35035.9749009111,36351.3044726446,37604.1799367954,38782.3070846762,"Baseline","Angola","UMIC","Sub-Saharan Africa",275660.514954486,143.233960562437,2521.56755774958
"128","C2.7_h",1015787.27648385,1053787.14363297,1092897.59130423,1140877.98928671,1189921.38748546,1239836.7144772,1290234.29879188,1341006.54253242,"Baseline","Angola","UMIC","Sub-Saharan Africa",9364348.94399473,143.233960562437,85112.0960255118
"129","C2.7_i",12750.9369158422,13243.087408813,13757.3184827764,14326.8562479266,14916.0195416695,15525.9482433403,16155.0212177149,16803.7998035014,"Baseline","Angola","UMIC","Sub-Saharan Africa",117478.987861584,143.233960562437,1067.88017404573
"130","C2.7_j",1236122.396586,1276755.56912636,1315842.93176393,1377184.11101498,1437528.15867008,1496495.07154756,1553504.17514997,1608230.802515,"Baseline","Angola","UMIC","Sub-Saharan Africa",11301663.2163739,143.233960562437,102964.020936485
"131","C2.7_k",16892.3892109959,17395.3044467609,17870.3448963374,18642.7223185283,19396.643583798,20124.8373609171,20818.4552465831,21470.6909114524,"Baseline","Angola","UMIC","Sub-Saharan Africa",152611.387975373,79.2972962785493,2521.56755774958
"132","C2.7_l",562360.939424056,583398.455331857,605050.811689222,631613.756813684,658765.20094189,686399.362964381,714300.512659828,742409.081597046,"Baseline","Angola","UMIC","Sub-Saharan Africa",5184298.12142196,79.2972962785493,85112.0960255118
"133","C2.7_m",6396.49659620119,6643.38346999593,6901.34704835706,7187.05518104062,7482.60844335431,7788.5786547915,8104.15257425385,8429.61179682404,"Baseline","Angola","UMIC","Sub-Saharan Africa",58933.2337648185,71.8531937884289,1067.88017404573
"134","C2.7_n",620099.742821773,640483.339067497,660091.481097834,690863.231195572,721134.771081185,750715.472483658,779314.040538077,806767.606340527,"Baseline","Angola","UMIC","Sub-Saharan Africa",5669469.68462613,71.8531937884289,102964.020936485
"135","C3.1_a",9889951.11667279,10252719.6550961,10626876.7229747,11062883.145058,11509978.6203886,11969414.6388661,12441775.0085776,12928664.9434998,"Baseline","Angola","UMIC","Sub-Saharan Africa",90682263.8511337,600.494461058972,196914.972697862
"136","C3.2_a",4385895.4038627,4544564.85014915,4703856.97208079,4909539.74042584,5117242.51441444,5326034.67207295,5534245.69106349,5741041.08669125,"Baseline","Angola","UMIC","Sub-Saharan Africa",40262420.9307606,1926.33853477149,27237.2102553298
"137","C3.2_b",289117.466245178,297724.986287745,305855.422393026,319074.855150557,331978.406166374,344441.624787878,356313.068379503,367476.244912222,"Baseline","Angola","UMIC","Sub-Saharan Africa",2611982.07432248,1926.33853477149,1776.55896114175
