"","Country","year_id","Region","sum_increment","DALY.ave","ICER"
"648","Nicaragua",2030,"Latin America and Caribbean",61969412.4789596,90546.9875264774,684.389554769436
"649","Niger",2023,"Sub-Saharan Africa",8475867.44310474,0,Inf
"650","Niger",2024,"Sub-Saharan Africa",11778950.1408272,89262.8710217293,131.958002313861
"651","Niger",2025,"Sub-Saharan Africa",15330306.4852975,99803.4230871301,153.605016853118
"652","Niger",2026,"Sub-Saharan Africa",19123548.9984025,110498.767595715,173.065722039275
"653","Niger",2027,"Sub-Saharan Africa",23188734.3825956,121714.926963561,190.516767015257
"654","Niger",2028,"Sub-Saharan Africa",27545078.7011809,133536.414062461,206.273913333458
"655","Niger",2029,"Sub-Saharan Africa",32214040.3253661,146043.149549455,220.578920851453
"656","Niger",2030,"Sub-Saharan Africa",37220831.1335656,159309.846492193,233.637982542339
"657","Nigeria",2023,"Sub-Saharan Africa",42427722.4756827,0,Inf
"658","Nigeria",2024,"Sub-Saharan Africa",59973983.2219479,1434516.19808462,41.807811791896
"659","Nigeria",2025,"Sub-Saharan Africa",78450117.3905814,1504334.28389672,52.1493914154304
"660","Nigeria",2026,"Sub-Saharan Africa",98351348.17627,1575902.96960566,62.4095201755225
"661","Nigeria",2027,"Sub-Saharan Africa",119398382.984421,1650312.17511342,72.3489681436879
"662","Nigeria",2028,"Sub-Saharan Africa",141583441.146836,1728295.3608007,81.9208593380947
"663","Nigeria",2029,"Sub-Saharan Africa",164895433.375186,1810534.46605784,91.0755561225079
"664","Nigeria",2030,"Sub-Saharan Africa",189345728.113612,1897599.7436916,99.7816998780035
"665","North Korea",2023,"East and South East Asia",815.827342456608,0,Inf
"666","North Korea",2024,"East and South East Asia",1129.75294183288,141025.636044596,0.00801097568867278
"667","North Korea",2025,"East and South East Asia",1451.14698643238,141945.205215892,0.010223289925329
"668","North Korea",2026,"East and South East Asia",1777.41576232746,142793.190655213,0.012447482643757
"669","North Korea",2027,"East and South East Asia",2109.78180871016,143850.196228409,0.0146665201996679
"670","North Korea",2028,"East and South East Asia",2448.88249413465,145182.824989755,0.0168675771001663
"671","North Korea",2029,"East and South East Asia",2796.22937419895,146817.800656858,0.0190455745944205
"672","North Korea",2030,"East and South East Asia",3153.24091723653,148729.568438793,0.0212011703545969
"673","Pakistan",2023,"South Asia",309302166.567264,0,Inf
"674","Pakistan",2024,"South Asia",432308551.384719,1530805.5706419,282.405917299767
"675","Pakistan",2025,"South Asia",563607873.630787,1708989.48303544,329.79013576475
"676","Pakistan",2026,"South Asia",702453117.957821,1889086.04105732,371.848133272246
"677","Pakistan",2027,"South Asia",849703026.899929,2075897.6260059,409.318367271698
"678","Pakistan",2028,"South Asia",1006024298.72565,2270302.19156449,443.123520059853
"679","Pakistan",2029,"South Asia",1172416383.48833,2473659.38735395,473.960315426634
"680","Pakistan",2030,"South Asia",1349898668.07131,2686953.45121633,502.390046042753
"681","Panama",2023,"Latin America and Caribbean",53839769.7800582,0,Inf
"682","Panama",2024,"Latin America and Caribbean",74345248.456637,8071.6792120013,9210.62972201589
"683","Panama",2025,"Latin America and Caribbean",96196087.9407107,12046.4200093734,7985.4502720194
"684","Panama",2026,"Latin America and Caribbean",119167231.114073,16208.2460435503,7352.25950999756
"685","Panama",2027,"Latin America and Caribbean",143512442.595472,20641.9630411596,6952.46098005851
"686","Panama",2028,"Latin America and Caribbean",169293578.993712,25419.8468090071,6659.89768804292
"687","Panama",2029,"Latin America and Caribbean",196562763.647525,30623.3836808382,6418.7147212775
"688","Panama",2030,"Latin America and Caribbean",225376142.610806,36351.3328941803,6199.94164359479
"689","Papua New Guinea",2023,"Oceania",23173419.9119575,0,Inf
"690","Papua New Guinea",2024,"Oceania",32568271.0231913,110330.663534248,295.187846967691
"691","Papua New Guinea",2025,"Oceania",42545816.2287187,120225.660662738,353.882989656176
"692","Papua New Guinea",2026,"Oceania",53112676.6362756,130401.225436311,407.3019747979
"693","Papua New Guinea",2027,"Oceania",64311761.6182691,141135.199814922,455.674854342535
"694","Papua New Guinea",2028,"Oceania",76164719.2772712,152480.796965089,499.503680418914
"695","Papua New Guinea",2029,"Oceania",88691797.6935797,164493.535076625,539.181054454603
"696","Papua New Guinea",2030,"Oceania",101921237.474442,177228.336041187,575.084322016971
"697","Paraguay",2023,"Latin America and Caribbean",26819459.1587215,0,Inf
"698","Paraguay",2024,"Latin America and Caribbean",37406427.220897,47085.4571008886,794.436956208101
"699","Paraguay",2025,"Latin America and Caribbean",48563631.2920847,52210.0150614842,930.159304395805
"700","Paraguay",2026,"Latin America and Caribbean",60151730.2779686,57346.7619831422,1048.91240931181
"701","Paraguay",2027,"Latin America and Caribbean",72284557.7368779,62665.7263361132,1153.49429366179
"702","Paraguay",2028,"Latin America and Caribbean",84997083.9943562,68199.4314093909,1246.3019447205
"703","Paraguay",2029,"Latin America and Caribbean",98328854.8215676,73984.4645702299,1329.04732625629
"704","Paraguay",2030,"Latin America and Caribbean",112312903.482783,80060.0935728145,1402.85750953607
"705","Peru",2023,"Latin America and Caribbean",7268.36535277548,0,Inf
"706","Peru",2024,"Latin America and Caribbean",10051.53379605,76448.9093663667,0.13148040801838
"707","Peru",2025,"Latin America and Caribbean",12960.5089630499,77011.4903839474,0.168293184542127
"708","Peru",2026,"Latin America and Caribbean",15993.5983101823,77503.8122019204,0.20635885972311
"709","Peru",2027,"Latin America and Caribbean",19154.0137233747,78040.0515334631,0.245438250577802
"710","Peru",2028,"Latin America and Caribbean",22446.9910147914,78631.0197871398,0.285472464627282
"711","Peru",2029,"Latin America and Caribbean",25883.373532237,79295.3775035877,0.326417180258281
"712","Peru",2030,"Latin America and Caribbean",29468.8501245095,80027.5730375994,0.368233710032218
"713","Philippines",2023,"East and South East Asia",291952651.354381,0,Inf
"714","Philippines",2024,"East and South East Asia",413042978.853759,1848264.46660722,223.47612385362
"715","Philippines",2025,"East and South East Asia",542350241.904668,1985831.02910723,273.109964521248
"716","Philippines",2026,"East and South East Asia",678192499.249284,2125200.40305731,319.119316123618
"717","Philippines",2027,"East and South East Asia",822795561.723938,2274681.09208168,361.719084309509
"718","Philippines",2028,"East and South East Asia",976611955.867883,2435126.11838695,401.051899732733
"719","Philippines",2029,"East and South East Asia",1139611849.69831,2605609.70199913,437.368593164184
"720","Philippines",2030,"East and South East Asia",1311879691.58985,2785911.51221942,470.89783212272
"721","Romania",2023,"Central and Eastern Europe",222430646.020284,0,Inf
"722","Romania",2024,"Central and Eastern Europe",305759467.961086,108501.882474448,2818.01072007291
"723","Romania",2025,"Central and Eastern Europe",391599891.510109,137098.159961744,2856.34680742163
"724","Romania",2026,"Central and Eastern Europe",478379577.89406,163319.375158139,2929.10487461059
"725","Romania",2027,"Central and Eastern Europe",566914743.700546,187786.878469554,3018.92628665459
"726","Romania",2028,"Central and Eastern Europe",657338784.926763,210612.471915764,3121.0819518308
"727","Romania",2029,"Central and Eastern Europe",749912714.354398,231913.164757442,3233.59269034481
"728","Romania",2030,"Central and Eastern Europe",844831227.012838,251758.894455238,3355.71551043272
"729","Russian Federation",2023,"Central and Eastern Europe",237929764.331355,0,Inf
"730","Russian Federation",2024,"Central and Eastern Europe",325523166.338911,522424.185528412,623.101256328049
"731","Russian Federation",2025,"Central and Eastern Europe",417037055.161548,764923.774332036,545.200801904375
"732","Russian Federation",2026,"Central and Eastern Europe",512098259.188383,980477.900049367,522.29454550949
"733","Russian Federation",2027,"Central and Eastern Europe",611053759.982467,1172667.54054607,521.080134696932
"734","Russian Federation",2028,"Central and Eastern Europe",714255152.299968,1343456.02495837,531.655029290667
"735","Russian Federation",2029,"Central and Eastern Europe",822148622.55117,1494672.24375189,550.052779790326
"736","Russian Federation",2030,"Central and Eastern Europe",935373534.67293,1628253.65809286,574.464261157266
"737","Rwanda",2023,"Sub-Saharan Africa",214.301657937514,0,Inf
"738","Rwanda",2024,"Sub-Saharan Africa",300.934658460235,18138.5207235152,0.0165909151604682
"739","Rwanda",2025,"Sub-Saharan Africa",394.926998677337,18558.5669024179,0.0212800374486828
"740","Rwanda",2026,"Sub-Saharan Africa",496.385841684113,18954.8751403313,0.026187766366655
"741","Rwanda",2027,"Sub-Saharan Africa",605.525733165469,19355.2514969583,0.0312848289912755
"742","Rwanda",2028,"Sub-Saharan Africa",722.420812796702,19773.0516655875,0.0365356256087665
"743","Rwanda",2029,"Sub-Saharan Africa",847.143130069103,20225.8408681804,0.0418841983178974
"744","Rwanda",2030,"Sub-Saharan Africa",979.697169935386,20720.6248454833,0.0472812561030921
"745","Senegal",2023,"Sub-Saharan Africa",14232927.1127759,0,Inf
"746","Senegal",2024,"Sub-Saharan Africa",19791089.4010254,49762.3216519741,397.712340260962
"747","Senegal",2025,"Sub-Saharan Africa",25744320.0320239,55886.4110647003,460.654379867396
"748","Senegal",2026,"Sub-Saharan Africa",32080715.9783514,62016.0043216497,517.297370723255
"749","Senegal",2027,"Sub-Saharan Africa",38849046.2163235,68347.7722384139,568.402523505936
"750","Senegal",2028,"Sub-Saharan Africa",46081035.4400514,74921.2672351343,615.059476976409
"751","Senegal",2029,"Sub-Saharan Africa",53809819.3941175,81763.9435385596,658.111840810871
"752","Senegal",2030,"Sub-Saharan Africa",62075677.8596911,88903.1330553386,698.239485227719
"753","Serbia",2023,"Central and Eastern Europe",76426893.965986,0,Inf
"754","Serbia",2024,"Central and Eastern Europe",104103505.777074,41082.0775762878,2534.03702828218
"755","Serbia",2025,"Central and Eastern Europe",132676520.569844,55241.6837796792,2401.74649815162
"756","Serbia",2026,"Central and Eastern Europe",161599255.262374,68039.7718811937,2375.07050353648
"757","Serbia",2027,"Central and Eastern Europe",191161015.227601,79770.1310981528,2396.39840872754
"758","Serbia",2028,"Central and Eastern Europe",221438949.770527,90525.552295764,2446.1485641871
"759","Serbia",2029,"Central and Eastern Europe",252508103.551984,100404.226716322,2514.91507688625
"760","Serbia",2030,"Central and Eastern Europe",284386354.609994,109515.778099328,2596.76148538217
"761","Sierra Leone",2023,"Sub-Saharan Africa",3694520.01724986,0,Inf
"762","Sierra Leone",2024,"Sub-Saharan Africa",5113362.27958542,75801.459506504,67.4573064011608
"763","Sierra Leone",2025,"Sub-Saharan Africa",6610168.8377289,82669.2766131731,79.959195344835
"764","Sierra Leone",2026,"Sub-Saharan Africa",8207499.96476139,89944.8832396475,91.2503265237832
"765","Sierra Leone",2027,"Sub-Saharan Africa",9893881.65456633,97726.9116323236,101.240093330586
"766","Sierra Leone",2028,"Sub-Saharan Africa",11672797.6402997,106069.959642227,110.048101080381
"767","Sierra Leone",2029,"Sub-Saharan Africa",13548883.5811221,115034.454635652,117.781091100362
"768","Sierra Leone",2030,"Sub-Saharan Africa",15528112.2226009,124680.920992892,124.542809749425
"769","Solomon Islands",2023,"Oceania",29.86942211055,0,Inf
"770","Solomon Islands",2024,"Oceania",41.7022525298457,3325.79065575839,0.0125390491604277
"771","Solomon Islands",2025,"Oceania",54.2347438304733,3398.78965869503,0.0159570756877308
"772","Solomon Islands",2026,"Oceania",67.391144341312,3468.7895205071,0.0194278563005633
"773","Solomon Islands",2027,"Oceania",81.1998937281662,3541.611021425,0.0229273890432763
"774","Solomon Islands",2028,"Oceania",95.7200659723145,3618.51769274363,0.0264528390076042
"775","Solomon Islands",2029,"Oceania",111.04598071736,3700.2902897627,0.0300100727298565
