"","Country","year_id","Region","sum_increment","DALY.ave","ICER"
"376","Guinea-Bissau",2030,"Sub-Saharan Africa",4719736.62074319,21800.9381341191,216.492363388558
"377","Guyana",2023,"Latin America and Caribbean",579795.177583902,0,Inf
"378","Guyana",2024,"Latin America and Caribbean",1241556.02661129,9217.46567913354,134.696029237399
"379","Guyana",2025,"Latin America and Caribbean",1945787.8961321,10588.2722753501,183.768215014831
"380","Guyana",2026,"Latin America and Caribbean",2692800.2310481,11903.0365353875,226.228006865513
"381","Guyana",2027,"Latin America and Caribbean",3482438.73202447,13184.2831679616,264.135614174834
"382","Guyana",2028,"Latin America and Caribbean",4316852.54568077,14446.5552553512,298.815355590168
"383","Guyana",2029,"Latin America and Caribbean",5195532.49698443,15512.6341785826,334.922646738978
"384","Guyana",2030,"Latin America and Caribbean",6117533.8139135,16349.8677564549,374.164115883952
"385","Haiti",2023,"Latin America and Caribbean",12572742.6483987,0,Inf
"386","Haiti",2024,"Latin America and Caribbean",26072306.8157213,207649.645769588,125.559120118373
"387","Haiti",2025,"Latin America and Caribbean",40303748.7013406,265018.961331879,152.078736173405
"388","Haiti",2026,"Latin America and Caribbean",55324789.4078363,331523.675700795,166.880357159673
"389","Haiti",2027,"Latin America and Caribbean",71125154.1752565,408949.608016522,173.921560947879
"390","Haiti",2028,"Latin America and Caribbean",87708355.1589931,498806.750862814,175.836343448197
"391","Haiti",2029,"Latin America and Caribbean",105068839.267985,602578.933284372,174.365271443036
"392","Haiti",2030,"Latin America and Caribbean",123192566.011813,721604.84145938,170.720259806832
"393","Honduras",2023,"Latin America and Caribbean",10367378.5191826,0,Inf
"394","Honduras",2024,"Latin America and Caribbean",21812632.3768695,455.090345146215,47930.334294087
"395","Honduras",2025,"Latin America and Caribbean",34144420.6452726,954.730432357661,35763.4149787753
"396","Honduras",2026,"Latin America and Caribbean",47371476.8235645,1499.55121557319,31590.4360795421
"397","Honduras",2027,"Latin America and Caribbean",61549836.0574355,2093.51933508419,29400.1755923407
"398","Honduras",2028,"Latin America and Caribbean",76719609.1319343,2739.89656183075,28000.914414328
"399","Honduras",2029,"Latin America and Caribbean",92927282.2467379,3441.97068875188,26998.2782103339
"400","Honduras",2030,"Latin America and Caribbean",110220751.211528,4203.12241023896,26223.5406094827
"401","India",2023,"South Asia",28510663.0560963,0,Inf
"402","India",2024,"South Asia",60968220.1790442,15768534.2839138,3.866448148021
"403","India",2025,"South Asia",95622636.5566402,16490044.680182,5.79881003424819
"404","India",2026,"South Asia",133329712.295358,17203326.4573625,7.75022857502637
"405","India",2027,"South Asia",173586565.990541,17941179.9321457,9.67531492616722
"406","India",2028,"South Asia",216307961.086288,18707133.0031124,11.5628600625387
"407","India",2029,"South Asia",261399536.664492,19506464.2003669,13.4006621589358
"408","India",2030,"South Asia",308749583.922404,20343037.2478791,15.1771625918147
"409","Indonesia",2023,"East and South East Asia",30536295.8010782,0,Inf
"410","Indonesia",2024,"East and South East Asia",65214813.3700803,1981879.19476762,32.9055441634659
"411","Indonesia",2025,"East and South East Asia",102582884.06916,2104425.31412507,48.7462697681003
"412","Indonesia",2026,"East and South East Asia",143131852.064469,2225193.18423103,64.3233374426911
"413","Indonesia",2027,"East and South East Asia",186728931.28485,2349464.9968562,79.4772135506211
"414","Indonesia",2028,"East and South East Asia",233434313.84575,2477352.29812585,94.2273386075715
"415","Indonesia",2029,"East and South East Asia",283243738.958136,2608326.05270732,108.592151914498
"416","Indonesia",2030,"East and South East Asia",336155332.204269,2742056.49555812,122.592416585439
"417","Iran",2023,"Central Asia, Middle East and North Africa",13911.3393353644,0,Inf
"418","Iran",2024,"Central Asia, Middle East and North Africa",29022.6194428517,52385.0489982727,0.554024860104811
"419","Iran",2025,"Central Asia, Middle East and North Africa",45287.3374334208,63358.3398255268,0.714780998967633
"420","Iran",2026,"Central Asia, Middle East and North Africa",62765.1751578396,73713.3590727309,0.851476258135394
"421","Iran",2027,"Central Asia, Middle East and North Africa",81333.0086091501,83530.3215021152,0.973694427922087
"422","Iran",2028,"Central Asia, Middle East and North Africa",100913.934925231,92948.3606379194,1.0856989217738
"423","Iran",2029,"Central Asia, Middle East and North Africa",121424.945797176,102143.181109564,1.18877192268889
"424","Iran",2030,"Central Asia, Middle East and North Africa",142755.448394933,110562.519914163,1.2911739756453
"425","Iraq",2023,"Central Asia, Middle East and North Africa",23469475.5296482,0,Inf
"426","Iraq",2024,"Central Asia, Middle East and North Africa",49738582.3350807,354125.558173399,140.454652840183
"427","Iraq",2025,"Central Asia, Middle East and North Africa",78018918.6339962,391635.755337841,199.212961458776
"428","Iraq",2026,"Central Asia, Middle East and North Africa",108413017.700066,429202.634576361,252.591687390441
"429","Iraq",2027,"Central Asia, Middle East and North Africa",141124606.927399,468317.351914204,301.34396334145
"430","Iraq",2028,"Central Asia, Middle East and North Africa",176288014.245413,509264.651907973,346.161889667671
"431","Iraq",2029,"Central Asia, Middle East and North Africa",213894483.906996,551006.054023491,388.18899056575
"432","Iraq",2030,"Central Asia, Middle East and North Africa",253885423.294566,593159.641556528,428.022079567547
"433","Jamaica",2023,"Latin America and Caribbean",15404910.5667221,0,Inf
"434","Jamaica",2024,"Latin America and Caribbean",32371490.3423404,31005.5862623191,1044.0534834099
"435","Jamaica",2025,"Latin America and Caribbean",50099289.3905713,35990.5392632843,1392.01274601851
"436","Jamaica",2026,"Latin America and Caribbean",68741816.839151,40834.7183479027,1683.41596612681
"437","Jamaica",2027,"Latin America and Caribbean",88208694.2424211,45625.3198984711,1933.32768819396
"438","Jamaica",2028,"Latin America and Caribbean",108486301.09312,50390.9316861774,2152.8933374113
"439","Jamaica",2029,"Latin America and Caribbean",129527696.739151,54842.8373167424,2361.79787692365
"440","Jamaica",2030,"Latin America and Caribbean",151271289.466823,58940.109261074,2566.5254334153
"441","Jordan",2023,"Central Asia, Middle East and North Africa",15244589.846561,0,Inf
"442","Jordan",2024,"Central Asia, Middle East and North Africa",31692334.2664212,49399.4344234161,641.552573148459
