"","Country","World_bank","NCD_region","iso3","Region","Class","senario","total_cost_2023","total_cost_2024","total_cost_2025","total_cost_2026","total_cost_2027","total_cost_2028","total_cost_2029","total_cost_2030","total_cost_all"
"191","Sierra Leone","LIC","Sub-Saharan Africa","SLE","Sub-Saharan Africa","LIC","Adjusted",12795412.7443013,16380729.3561531,20158772.0326097,24252556.2787409,28583451.1143402,33153933.1652354,37964204.4742246,43013392.0806857,216302451.246291
"192","Sierra Leone","LIC","Sub-Saharan Africa","SLE","Sub-Saharan Africa","LIC","Baseline",9697305.08416104,9957229.72038413,10219337.374456,10524523.2281412,10830849.6056763,11139730.0526652,11452718.4635414,11771531.5942775,85593225.1233027
"193","Solomon Islands","LMIC","Oceania","SLB","Oceania","LMIC","Adjusted",224.315278291937,257.9094045734,293.268506724583,330.281485510061,368.903742799286,409.361170938798,451.981623560895,497.084073302343,2833.1052857013
"194","Solomon Islands","LMIC","Oceania","SLB","Oceania","LMIC","Baseline",199.391358481722,205.861296904407,212.362308206296,218.802131326851,225.174825287526,231.627933832166,238.32430511292,245.380025212086,1776.92418436397
"195","Somalia","LIC","Sub-Saharan Africa","SOM","Sub-Saharan Africa","LIC","Adjusted",20319910.8799933,28819352.0988985,37845847.1383543,47491232.1449194,57748320.0829436,68639771.9535088,80186457.5024275,92409663.4986594,433460555.299705
"196","Somalia","LIC","Sub-Saharan Africa","SOM","Sub-Saharan Africa","LIC","Baseline",12706629.1900689,13093427.6485097,13492871.0278399,13917210.7392593,14354928.744054,14805131.8783916,15267443.3713031,15742287.7144891,113379930.313916
"197","South Africa","UMIC","Sub-Saharan Africa","ZAF","Sub-Saharan Africa","UMIC","Adjusted",95101.0230830154,106519.554928951,118608.427890516,131351.079015126,144774.467598687,158831.717353478,173428.846476788,188493.104565329,1117108.22091189
"198","South Africa","UMIC","Sub-Saharan Africa","ZAF","Sub-Saharan Africa","UMIC","Baseline",87175.9378260974,89896.5352035114,92737.8531109043,95651.161582634,98649.9477006232,101693.44766103,104722.486222212,107703.112045367,778230.481352379
"199","South Sudan","LIC","Sub-Saharan Africa","SSD","Sub-Saharan Africa","LIC","Adjusted",20453578.1188849,26999318.899396,33887675.6455225,41207668.9879698,48921205.1419487,57040563.0446597,65585552.5169053,74575712.7665786,368671275.121866
"200","South Sudan","LIC","Sub-Saharan Africa","SSD","Sub-Saharan Africa","LIC","Baseline",14693439.2012471,15109224.557032,15524009.8998248,15962015.2961752,16404926.9193578,16855305.0618717,17317234.8107202,17794002.270644,129660158.016873
"201","Sri Lanka","LMIC","East and South East Asia","LKA","East and South East Asia","LMIC","Adjusted",157897399.57715,180368766.047028,203495163.176176,227441643.428348,251888298.5835,276825507.000893,302316314.305549,328408850.123414,1928641942.24206
"202","Sri Lanka","LMIC","East and South East Asia","LKA","East and South East Asia","LMIC","Baseline",138842942.209064,141166824.127347,143412146.178531,145688731.616782,147798714.941438,149775100.680241,151678533.288949,153544351.297962,1171907344.34031
"203","Sudan","LMIC","Sub-Saharan Africa","SDN","Sub-Saharan Africa","LMIC","Adjusted",285625845.992387,339211153.233269,396491470.853001,458062786.531919,523780332.93661,593888593.962084,668644953.196026,748293681.906913,4013998818.61221
"204","Sudan","LMIC","Sub-Saharan Africa","SDN","Sub-Saharan Africa","LMIC","Baseline",243295745.844512,251130207.814574,259199611.920589,267673034.599167,276297384.122923,285105153.349604,294141489.51169,303451571.940905,2180294199.10396
"205","Suriname","UMIC","Latin America and Caribbean","SUR","Latin America and Caribbean","UMIC","Adjusted",6197977.68253804,6857204.73518199,7541336.757934,8252609.62893154,8987924.75120726,9746950.91278717,10529740.3492783,11336979.9298206,69450724.7476789
"206","Suriname","UMIC","Latin America and Caribbean","SUR","Latin America and Caribbean","UMIC","Baseline",5693992.18035997,5803877.98646959,5914761.40571522,6027017.8914675,6138517.97193336,6249202.55576895,6359369.29943876,6469647.70549397,48656386.9966473
"207","Swaziland","LMIC","Sub-Saharan Africa","SWZ","Sub-Saharan Africa","LMIC","Adjusted",763.701972802447,869.960805022645,982.105362365705,1100.33337094194,1223.4270799602,1352.83520707393,1491.76360764582,1642.90087026013,9427.02827607281
"208","Swaziland","LMIC","Sub-Saharan Africa","SWZ","Sub-Saharan Africa","LMIC","Baseline",692.988827172591,720.639924900562,748.351146267688,776.155472861284,803.311175239538,830.888405823989,860.727177643685,893.978805555854,6327.04093546519
"209","Syria","LMIC","Central Asia, Middle East and North Africa","SYR","Central Asia, Middle East and North Africa","LMIC","Adjusted",265290466.127826,327928648.251413,395816045.595928,468745555.41113,544879970.737567,624542963.951469,708955865.581754,799136477.14691,4135295992.804
"210","Syria","LMIC","Central Asia, Middle East and North Africa","SYR","Central Asia, Middle East and North Africa","LMIC","Baseline",227200863.009011,244436449.751271,260893571.851194,276569299.632482,290685991.12467,303784676.524406,316643457.694663,329724340.552549,2249938650.14024
"211","Tajikistan","LMIC","Central Asia, Middle East and North Africa","TJK","Central Asia, Middle East and North Africa","LMIC","Adjusted",15320881.8171386,18392913.3653052,21687891.9619236,25301246.888114,29144764.010008,33236582.7251011,37602158.0450696,42262416.4719928,222948855.284653
"212","Tajikistan","LMIC","Central Asia, Middle East and North Africa","TJK","Central Asia, Middle East and North Africa","LMIC","Baseline",13020840.6599739,13509876.0860512,14014026.0594533,14574177.0640602,15129024.9481135,15688023.085677,16261605.573454,16855809.6818293,119053383.158612
"213","Tanzania","LIC","Sub-Saharan Africa","TZA","Sub-Saharan Africa","LIC","Adjusted",6664.02147415623,7942.46462220166,9319.98563935445,10788.9275752806,12366.0889692084,14057.4037616441,15869.2708305216,17807.972312924,94816.135185291
"214","Tanzania","LIC","Sub-Saharan Africa","TZA","Sub-Saharan Africa","LIC","Baseline",5712.01840641962,5949.81500353165,6199.65592610122,6453.02752470207,6718.3378937671,6995.69766260205,7285.44354675938,7587.80393517504,52901.7998990581
"215","Thailand","UMIC","East and South East Asia","THA","East and South East Asia","UMIC","Adjusted",1478425713.50719,1627043451.78483,1781189384.29192,1941156377.51795,2106114966.82321,2276307886.27017,2451960479.29098,2632856225.87847,16295054485.3647
"216","Thailand","UMIC","East and South East Asia","THA","East and South East Asia","UMIC","Baseline",1361336558.34812,1386315860.40528,1411664621.11254,1437427161.27373,1462924127.24295,1488331731.97691,1513795910.08662,1539389330.87921,11601185301.3254
"217","The Gambia","LIC","Sub-Saharan Africa","GMB","Sub-Saharan Africa","LIC","Adjusted",1227023.96429018,1722264.32631171,2245765.15158797,2813834.87624355,3416375.82313344,4053382.2153154,4724054.54405321,5428421.47251535,25631122.3734508
"218","The Gambia","LIC","Sub-Saharan Africa","GMB","Sub-Saharan Africa","LIC","Baseline",785669.130856427,808203.528718662,830519.938796094,856758.415352123,882886.370157271,908992.376304766,935083.906802081,961350.779494018,6969464.44648144
"219","Timor-Leste","LMIC","East and South East Asia","TLS","East and South East Asia","LMIC","Adjusted",399.520227787807,456.668227221022,516.633333418151,580.896308834633,648.192527024928,719.049255617354,794.621408555206,875.707774764203,4991.2890632233
"220","Timor-Leste","LMIC","East and South East Asia","TLS","East and South East Asia","LMIC","Baseline",356.094116071741,365.935303973894,375.945049761806,387.020591593284,398.184766285951,409.751059749936,422.288529324145,436.048103125461,3151.26751988622
"221","Togo","LIC","Sub-Saharan Africa","TGO","Sub-Saharan Africa","LIC","Adjusted",3958463.86784588,5358521.02063136,6844664.94444157,8469148.73055033,10201375.8174331,12040811.794095,13984417.0076899,16029265.157253,76886668.3399401
"222","Togo","LIC","Sub-Saharan Africa","TGO","Sub-Saharan Africa","LIC","Baseline",2728997.60646439,2804037.14701963,2878893.540528,2966528.55044639,3054439.26203807,3142697.1794691,3231241.34906042,3320348.08934996,24127182.724376
"223","Tunisia","LMIC","Central Asia, Middle East and North Africa","TUN","Central Asia, Middle East and North Africa","LMIC","Adjusted",13974.986662552,15785.3508119373,17661.2761292528,19582.3407901077,21548.9943177124,23564.0499411543,25634.2727648989,27765.0151023224,165516.286519938
"224","Tunisia","LMIC","Central Asia, Middle East and North Africa","TUN","Central Asia, Middle East and North Africa","LMIC","Baseline",12604.8899309293,12924.4891938336,13236.4194379127,13526.6016070196,13801.0660711157,14065.1530010694,14325.1822621064,14585.1978140211,109068.999318008
"225","Turkey","UMIC","Central Asia, Middle East and North Africa","TUR","Central Asia, Middle East and North Africa","UMIC","Adjusted",372587.585739184,409489.332041871,447756.502733667,487132.254658492,527826.195281851,569888.939997368,613263.29148037,657895.37800107,4085839.47993387
"226","Turkey","UMIC","Central Asia, Middle East and North Africa","TUR","Central Asia, Middle East and North Africa","UMIC","Baseline",343927.002220785,350980.110743866,358181.720317257,365310.568101706,372527.332722444,379850.920023527,387228.212973778,394621.715093484,2952627.58219685
"227","Turkmenistan","UMIC","Central Asia, Middle East and North Africa","TKM","Central Asia, Middle East and North Africa","UMIC","Adjusted",139899200.154786,155754723.666749,172723355.896743,191111911.436292,210661575.665866,231469312.584082,253493051.381544,276513949.409539,1631627080.1956
"228","Turkmenistan","UMIC","Central Asia, Middle East and North Africa","TKM","Central Asia, Middle East and North Africa","UMIC","Baseline",128935144.643009,132701174.000966,136578386.355945,140710601.705936,144860259.581209,149073998.512999,153328129.617024,157598009.220242,1143785703.63733
"229","Uganda","LIC","Sub-Saharan Africa","UGA","Sub-Saharan Africa","LIC","Adjusted",5697895.2212412,8207446.04183622,10920770.1840987,13894929.8177319,17110209.0069689,20578654.5152624,24312848.4662971,28324605.2655691,129047358.519005
"230","Uganda","LIC","Sub-Saharan Africa","UGA","Sub-Saharan Africa","LIC","Baseline",3528423.10506876,3673549.08439074,3825848.65903051,4002608.38893402,4185413.05698914,4374332.60549728,4569738.35476555,4771884.54833213,32931797.8030081
"231","Ukraine","LMIC","Central and Eastern Europe","UKR","Central and Eastern Europe","LMIC","Adjusted",238074955.547459,268833017.796832,299980645.646803,331328072.209932,362899037.127286,394827975.403567,427059109.622339,459429962.333059,2782432775.68728
"232","Ukraine","LMIC","Central and Eastern Europe","UKR","Central and Eastern Europe","LMIC","Baseline",207896031.521163,207955697.935097,208044740.512971,208027941.370284,207916285.961743,207791631.4807,207632685.544653,207388482.924762,1662653497.25137
"233","Uzbekistan","LMIC","Central Asia, Middle East and North Africa","UZB","Central Asia, Middle East and North Africa","LMIC","Adjusted",149558181.621452,176347759.140775,204856404.783372,235680484.970186,268246921.874699,302723447.818279,339213826.164081,377686176.317564,2054313202.69041
"234","Uzbekistan","LMIC","Central Asia, Middle East and North Africa","UZB","Central Asia, Middle East and North Africa","LMIC","Baseline",128601683.267394,132548259.767167,136600955.788363,141008509.201926,145333967.496457,149649330.174798,153988011.560773,158332030.822204,1146062748.07908
"235","Vanuatu","LMIC","Oceania","VUT","Oceania","LMIC","Adjusted",6103.66521057635,7101.59692886367,8145.2162797217,9308.11330945896,10530.2860743047,11810.4118602305,13153.1577260616,14560.2091246016,80712.656513819
"236","Vanuatu","LMIC","Oceania","VUT","Oceania","LMIC","Baseline",5371.363602416,5537.20824546749,5697.72100311225,5899.42903352879,6097.77422295078,6294.07505449283,6492.34463337043,6694.86838243182,48084.7841777703
"237","Venezuela","UMIC","Latin America and Caribbean","VEN","Latin America and Caribbean","UMIC","Adjusted",469085600.836744,522622129.698611,577298992.750849,634813060.349326,693155255.114479,752208753.309254,812062040.837156,872768710.943263,5334014543.83968
"238","Venezuela","UMIC","Latin America and Caribbean","VEN","Latin America and Caribbean","UMIC","Baseline",432009615.586442,443503160.959956,453899927.438361,464551573.812219,474067467.386917,482602861.282339,490464280.674285,497876695.836677,3738975582.97719
"239","Vietnam","LMIC","East and South East Asia","VNM","East and South East Asia","LMIC","Adjusted",1259130753.26621,1450442791.41755,1653373582.42668,1870224601.61634,2097964979.53815,2337134121.54298,2589236178.56917,2855658658.69979,16113165667.0769
"240","Vietnam","LMIC","East and South East Asia","VNM","East and South East Asia","LMIC","Baseline",1119818235.33032,1154738759.4516,1190070761.31156,1226844352.42856,1262836919.63747,1298428496.16619,1334402197.1649,1371247316.58528,9958387038.07589
"241","Yemen","LMIC","Central Asia, Middle East and North Africa","YEM","Central Asia, Middle East and North Africa","LMIC","Adjusted",90813388.0231314,108165487.35103,126723674.805704,146753862.931123,168128150.113704,190922888.535841,215230016.224292,241138584.42793,1287876052.41276
"242","Yemen","LMIC","Central Asia, Middle East and North Africa","YEM","Central Asia, Middle East and North Africa","LMIC","Baseline",77313361.0478728,80023893.1539744,82801462.5750143,85753844.9177856,88747187.5832339,91797755.8686847,94929500.1759292,98164597.4362175,699531602.758713
"243","Zambia","LMIC","Sub-Saharan Africa","ZMB","Sub-Saharan Africa","LMIC","Adjusted",2630.74538630449,3119.05546519057,3648.92461565433,4214.84347540276,4828.17359435018,5490.9788734354,6203.70772909338,6967.98406404422,37104.4132034753
"244","Zambia","LMIC","Sub-Saharan Africa","ZMB","Sub-Saharan Africa","LMIC","Baseline",2284.59467758022,2389.40244398946,2500.24170648787,2611.8013445645,2730.45145024523,2855.63915395762,2986.2338413964,3121.95852540738,21480.3231436287
"245","Zimbabwe","LIC","Sub-Saharan Africa","ZWE","Sub-Saharan Africa","LIC","Adjusted",2203.9022050944,2635.94550825941,3101.41804868186,3590.61844373633,4117.25957531001,4680.90993256116,5276.57588369535,5901.02997750085,31507.6595748394
"246","Zimbabwe","LIC","Sub-Saharan Africa","ZWE","Sub-Saharan Africa","LIC","Baseline",1869.97762856495,1938.2517119695,2011.7724483176,2083.07229317987,2160.14334432381,2241.36545617137,2323.65665198607,2405.59085669509,17033.8303912083
