"","Country","World_bank","NCD_region","iso3","Region","Class","senario","total_cost_2023","total_cost_2024","total_cost_2025","total_cost_2026","total_cost_2027","total_cost_2028","total_cost_2029","total_cost_2030","total_cost_all"
"65","Djibouti","LMIC","Sub-Saharan Africa","DJI","Sub-Saharan Africa","LMIC","Adjusted",8166917.77661933,9493046.48299618,10902782.8857466,12412640.4320356,14012789.6415325,15707243.6020743,17497767.1843587,19389402.4139915,107582590.419355
"66","Djibouti","LMIC","Sub-Saharan Africa","DJI","Sub-Saharan Africa","LMIC","Baseline",7131409.9666672,7347295.56733186,7572851.49359861,7814270.99236584,8061283.63965821,8314200.31342126,8572307.3120337,8836740.21271347,63650359.4977902
"67","Dominican Republic","UMIC","Latin America and Caribbean","DOM","Latin America and Caribbean","UMIC","Adjusted",26678.7315642369,29497.115854904,32435.5757096778,35480.3265239806,38642.3027728242,41928.6846443299,45350.2774622107,48912.7882385089,298925.802770673
"68","Dominican Republic","UMIC","Latin America and Caribbean","DOM","Latin America and Caribbean","UMIC","Baseline",24594.4556607808,25167.7223255577,25752.7129109585,26336.4162285083,26927.1691323292,27528.7092186107,28146.227681565,28780.9275445175,213234.340702828
"69","Ecuador","UMIC","Latin America and Caribbean","ECU","Latin America and Caribbean","UMIC","Adjusted",183142714.280551,204636758.311249,227495004.209829,251844333.137201,277537122.322799,304653380.370376,333243205.625676,363371598.840902,2145924117.09858
"70","Ecuador","UMIC","Latin America and Caribbean","ECU","Latin America and Caribbean","UMIC","Baseline",168262459.824279,173408310.658503,178801946.350406,184464542.095843,190241862.326885,196162438.446991,202244408.361521,208516612.023057,1502102580.08749
"71","Egypt","LMIC","Central Asia, Middle East and North Africa","EGY","Central Asia, Middle East and North Africa","LMIC","Adjusted",501428998.817675,579971006.674085,662251348.636682,747602760.191529,836553556.73014,929318294.399824,1026069450.17868,1127055969.63931,6410251385.26791
"72","Egypt","LMIC","Central Asia, Middle East and North Africa","EGY","Central Asia, Middle East and North Africa","LMIC","Baseline",436795835.483119,446749127.450826,457020891.000145,467084029.09004,477278568.540992,487669673.101359,498268160.682511,509107949.80908,3779974235.15807
"73","El Salvador","LMIC","Latin America and Caribbean","SLV","Latin America and Caribbean","LMIC","Adjusted",29137397.5682516,33136390.7809155,37261755.4522051,41567105.8656762,46000787.9071576,50549987.6951474,55195372.2410736,59920718.0968651,352769515.607292
"74","El Salvador","LMIC","Latin America and Caribbean","SLV","Latin America and Caribbean","LMIC","Baseline",25754961.4099354,26190173.0476141,26625163.6239824,27092199.2131612,27553807.6975241,28004144.3931641,28435469.9443851,28843486.3534336,218499405.6832
"75","Equatorial Guinea","UMIC","Sub-Saharan Africa","GNQ","Sub-Saharan Africa","UMIC","Adjusted",14744399.7158046,16348736.1047397,18022877.1002962,19981618.4890716,22036610.8601396,24185514.7248037,26418713.2529904,28723182.9805139,170461653.228359
"76","Equatorial Guinea","UMIC","Sub-Saharan Africa","GNQ","Sub-Saharan Africa","UMIC","Baseline",13610481.5396045,13957751.4004243,14305694.2021486,14806863.9494886,15303936.2668846,15797993.5208556,16288853.6968805,16776985.1672799,120848559.743567
"77","Eritrea","LIC","Sub-Saharan Africa","ERI","Sub-Saharan Africa","LIC","Adjusted",2847439.16288337,3549969.30338642,4277454.52768092,5043366.2072182,5834906.3333814,6654096.714909,7507937.75900616,8403576.3216019,44118746.3300673
"78","Eritrea","LIC","Sub-Saharan Africa","ERI","Sub-Saharan Africa","LIC","Baseline",2227497.64252739,2276631.37907081,2322720.12654857,2372100.47700803,2418395.65196884,2463354.73971865,2509990.38440688,2560456.38507976,19151146.7863289
"79","Ethiopia","LIC","Sub-Saharan Africa","ETH","Sub-Saharan Africa","LIC","Adjusted",248405281.15385,313225238.279385,382299062.952946,456384573.028284,535285839.523826,619209676.571224,708334253.428559,802864859.366165,4066008784.30424
"80","Ethiopia","LIC","Sub-Saharan Africa","ETH","Sub-Saharan Africa","LIC","Baseline",194235664.976748,200854821.517333,207743620.109303,215025744.696447,222543789.049566,230310718.728295,238326080.080773,246600697.800671,1755641136.95914
"81","Fiji","UMIC","Oceania","FJI","Oceania","UMIC","Adjusted",17903692.0710161,19878409.3904539,21931710.9874484,24186519.6836956,26529491.0393273,28952947.9535247,31443721.8209063,33983710.90991,204810203.856282
"82","Fiji","UMIC","Oceania","FJI","Oceania","UMIC","Baseline",16460991.9255005,16814233.0541116,17159475.8032017,17577359.8973815,17978615.8437465,18362501.9270641,18728068.2837505,19074399.2247419,142155645.959498
"83","Gabon","UMIC","Sub-Saharan Africa","GAB","Sub-Saharan Africa","UMIC","Adjusted",3606.2388239884,4067.74206033805,4562.92180486116,5095.67346637366,5661.09945633111,6258.85643324758,6887.90181180272,7546.20289856596,43686.6367555087
"84","Gabon","UMIC","Sub-Saharan Africa","GAB","Sub-Saharan Africa","UMIC","Baseline",3324.50141586431,3473.18330081063,3628.36452612283,3791.37244361537,3957.60057427649,4126.38187481276,4296.76965608514,4467.44625034494,31065.6200419325
"85","Georgia","UMIC","Central Asia, Middle East and North Africa","GEO","Central Asia, Middle East and North Africa","UMIC","Adjusted",80050921.0578585,86892992.5999847,93837092.3295069,101622070.843842,109499338.332993,117509196.423,125628187.887098,133780253.803143,848820053.277427
"86","Georgia","UMIC","Central Asia, Middle East and North Africa","GEO","Central Asia, Middle East and North Africa","UMIC","Baseline",73687077.064222,73847451.2091706,73940127.9320514,74499513.2273049,74930475.0560991,75292817.8515256,75614979.7196832,75900219.1684752,597712661.228532
"87","Ghana","LMIC","Sub-Saharan Africa","GHA","Sub-Saharan Africa","LMIC","Adjusted",231391787.651425,269258486.719086,309575016.628155,352778093.847831,398637191.114708,447251466.817382,498680117.296276,552987088.358883,3060559248.43375
"88","Ghana","LMIC","Sub-Saharan Africa","GHA","Sub-Saharan Africa","LMIC","Baseline",202767152.925408,209580274.397356,216619557.337612,224035480.640246,231596719.341246,239316212.034629,247192487.418296,255236522.779693,1826344406.87449
"89","Guatemala","LMIC","Latin America and Caribbean","GTM","Latin America and Caribbean","LMIC","Adjusted",43815558.9483868,51631322.1633223,59925871.6837799,68813286.4282123,78208396.0632703,88140878.8958538,98645488.5774422,109761900.67691,598942703.437177
"90","Guatemala","LMIC","Latin America and Caribbean","GTM","Latin America and Caribbean","LMIC","Baseline",37669137.4615036,38800196.9055983,39968855.9105801,41229135.7636101,42510268.3899179,43822512.4514244,45175880.1688599,46579642.3876548,335755629.439149
"91","Guinea","LIC","Sub-Saharan Africa","GIN","Sub-Saharan Africa","LIC","Adjusted",11838298.8739377,14981736.8439605,18320800.0814205,21946336.2623194,25812128.897155,29917655.0465082,34259014.8324354,38831112.0951299,195907082.932867
"92","Guinea","LIC","Sub-Saharan Africa","GIN","Sub-Saharan Africa","LIC","Baseline",9199351.22924693,9503116.20562643,9815426.33370173,10157610.9483858,10509235.6327908,10869140.1928783,11236279.5131119,11610418.920403,82900578.9761449
"93","Guinea-Bissau","LIC","Sub-Saharan Africa","GNB","Sub-Saharan Africa","LIC","Adjusted",2539603.7097029,3248302.6500544,3994774.59337506,4798059.76865431,5645258.55421727,6536405.08117705,7471024.45350188,8448108.7920254,42681537.6027083
"94","Guinea-Bissau","LIC","Sub-Saharan Africa","GNB","Sub-Saharan Africa","LIC","Baseline",1929693.88006601,1985927.88709235,2042251.46926582,2105114.15913308,2167855.56297147,2230755.84982981,2294065.35371962,2358047.27373233,17113711.4358105
"95","Guyana","UMIC","Latin America and Caribbean","GUY","Latin America and Caribbean","UMIC","Adjusted",9125515.46894621,10168874.0701721,11259698.9005695,12398032.7053528,13586335.7996152,14829618.335068,16124777.2440273,17469041.2214323,104961893.745183
"96","Guyana","UMIC","Latin America and Caribbean","GUY","Latin America and Caribbean","UMIC","Baseline",8385624.26925603,8605145.52414268,8822503.02659098,9036930.35021713,9250395.32854668,9465679.33478708,9680759.04343515,9894424.59347406,73141461.4704498
"97","Haiti","LIC","Latin America and Caribbean","HTI","Latin America and Caribbean","LIC","Adjusted",65584778.0857856,80243937.8163116,95591213.7128293,111656393.734383,128417853.442206,145866651.627815,163983981.987997,182742007.40477,974086817.812098
"98","Haiti","LIC","Latin America and Caribbean","HTI","Latin America and Caribbean","LIC","Baseline",53012035.4373869,54244204.1376247,55467083.4926779,56661507.5423305,57820922.9368114,58938324.290503,60005277.1918217,61012230.856011,457161585.885168
"99","Honduras","LMIC","Latin America and Caribbean","HND","Latin America and Caribbean","LMIC","Adjusted",122017920.093253,140447854.922695,160159682.673806,181083468.760794,203369760.785675,227074821.984657,252270787.391274,279029032.036485,1565453328.64864
"100","Honduras","LMIC","Latin America and Caribbean","HND","Latin America and Caribbean","LMIC","Baseline",109037290.296098,113168873.189599,117459088.076332,121812526.059208,126307123.624016,130942426.460516,135726433.604694,140663197.395211,995116958.705675
"101","India","LMIC","South Asia","IND","South Asia","LMIC","Adjusted",3692900283.22396,4353989749.6148,5048835395.55186,5793996458.81596,6575495816.4094,7393383828.91182,8247443850.0693,9137031934.75907,50243077317.3562
"102","India","LMIC","South Asia","IND","South Asia","LMIC","Baseline",3164746284.02449,3247499608.28893,3330283226.64146,3422076663.74953,3512772644.75178,3602664196.50291,3692022982.57411,3781006512.69036,27753072119.2236
"103","Indonesia","LMIC","East and South East Asia","IDN","East and South East Asia","LMIC","Adjusted",1531122366.50349,1752517824.76426,1983382245.96527,2224443463.55199,2475311989.72463,2736138972.22129,3006633543.00372,3286482542.66105,18996032948.3957
"104","Indonesia","LMIC","East and South East Asia","IDN","East and South East Asia","LMIC","Baseline",1347348788.04309,1373729283.21747,1401043108.65131,1429348853.4706,1458168906.42561,1487448644.94515,1516931726.31014,1546436896.55695,11560456207.6203
"105","Iran","UMIC","Central Asia, Middle East and North Africa","IRN","Central Asia, Middle East and North Africa","UMIC","Adjusted",169718.339891446,191257.761531429,213902.698785607,237899.128684413,262766.919973215,288394.567980739,314674.577127575,341446.580153569,2020060.57412799
"106","Iran","UMIC","Central Asia, Middle East and North Africa","IRN","Central Asia, Middle East and North Africa","UMIC","Baseline",155807.000556081,162245.136336693,168638.486716399,175174.309723047,181495.256707468,187566.585442711,193363.660629361,198836.433204132,1423126.86931589
"107","Iraq","UMIC","Central Asia, Middle East and North Africa","IRQ","Central Asia, Middle East and North Africa","UMIC","Adjusted",285887454.06463,321241273.827671,359125569.042169,399203651.325915,442084985.621384,487877119.598589,536397775.313497,587486889.111645,3419304717.9055
"108","Iraq","UMIC","Central Asia, Middle East and North Africa","IRQ","Central Asia, Middle East and North Africa","UMIC","Baseline",262417978.534982,271719447.254246,281579156.107035,291578944.099905,302121555.813457,313180834.891505,324575992.281726,336191580.810232,2383365489.79309
"109","Jamaica","UMIC","Latin America and Caribbean","JAM","Latin America and Caribbean","UMIC","Adjusted",183514607.320026,203281268.641023,223804630.151768,245414175.312896,267758709.938757,290846927.172988,314625013.306715,339022133.869887,2068267465.71406
"110","Jamaica","UMIC","Latin America and Caribbean","JAM","Latin America and Caribbean","UMIC","Baseline",168109696.753304,171103401.303156,174124725.060503,177363710.990071,180551724.365018,183707450.016031,186819094.36801,189872632.838538,1431652435.69463
"111","Jordan","UMIC","Central Asia, Middle East and North Africa","JOR","Central Asia, Middle East and North Africa","UMIC","Adjusted",356437794.327482,396891472.328383,440129425.580048,486335232.338267,536449264.060456,590551591.271237,648254042.171655,709361785.633425,4164410607.71096
"112","Jordan","UMIC","Central Asia, Middle East and North Africa","JOR","Central Asia, Middle East and North Africa","UMIC","Baseline",325559734.986246,332884736.85021,341034910.318567,349907915.191267,359991803.327692,371110383.703852,382884878.301632,395144601.749771,2858518964.42924
"113","Kazakhstan","UMIC","Central Asia, Middle East and North Africa","KAZ","Central Asia, Middle East and North Africa","UMIC","Adjusted",57460.2461807367,63247.2662955062,69432.592871714,75999.7226339402,82966.6981317725,90299.7281358997,97898.9599512866,105669.758524917,642974.972725773
"114","Kazakhstan","UMIC","Central Asia, Middle East and North Africa","KAZ","Central Asia, Middle East and North Africa","UMIC","Baseline",53040.2272437569,54202.6535663391,55525.5641475571,56966.0349700737,58516.2738861274,60135.5752818735,61750.1492147719,63304.6465623012,463441.124872801
"115","Kenya","LMIC","Sub-Saharan Africa","KEN","Sub-Saharan Africa","LMIC","Adjusted",192637198.648847,227057018.374529,264157337.448663,304286303.762797,347628027.870751,394330686.716414,444429455.496632,497975378.42934,2672501406.74797
"116","Kenya","LMIC","Sub-Saharan Africa","KEN","Sub-Saharan Africa","LMIC","Baseline",167278888.429065,173950508.323045,180984546.746198,188458827.923757,196359733.92102,204657034.123376,213281197.668508,222194471.80505,1547165208.94002
"117","Kyrgyzstan","LMIC","Central Asia, Middle East and North Africa","KGZ","Central Asia, Middle East and North Africa","LMIC","Adjusted",1375.96446369948,1606.052676602,1854.36343034078,2117.83313149474,2401.47107864894,2704.57776759406,3022.99678783437,3353.07339732693,18436.3327335413
"118","Kyrgyzstan","LMIC","Central Asia, Middle East and North Africa","KGZ","Central Asia, Middle East and North Africa","LMIC","Baseline",1194.91650794955,1228.69482514124,1267.43466615123,1307.57377834723,1351.74660149957,1398.69080452889,1445.85863462149,1491.62834578543,10686.5441640246
"119","Laos","LMIC","East and South East Asia","LAO","East and South East Asia","LMIC","Adjusted",87187783.7131749,100566924.371658,114747699.335668,129977533.479447,146044931.156601,162989030.023948,180870660.932339,199740325.464889,1122124888.47772
"120","Laos","LMIC","East and South East Asia","LAO","East and South East Asia","LMIC","Baseline",77234459.8544523,79755911.8830653,82318982.5675495,85046964.3933212,87772028.7011512,90513654.247481,93301239.1410715,96154854.0348162,692098094.822908
"121","Lebanon","UMIC","Central Asia, Middle East and North Africa","LBN","Central Asia, Middle East and North Africa","UMIC","Adjusted",306104598.704257,334729508.061604,365414710.333967,397299702.963219,432041536.438517,469743118.380134,510029951.174819,552478178.988206,3367841305.04472
"122","Lebanon","UMIC","Central Asia, Middle East and North Africa","LBN","Central Asia, Middle East and North Africa","UMIC","Baseline",282827444.939853,286895614.205077,291766995.541172,296594237.16211,302543764.486359,309482754.255801,317065567.138233,325092614.585227,2412268992.31383
"123","Lesotho","LMIC","Sub-Saharan Africa","LSO","Sub-Saharan Africa","LMIC","Adjusted",429.501314078705,504.738129420494,584.647257464048,666.96831477443,753.4301619591,844.016885393329,938.810506449315,1037.89335643299,5760.00592597241
"124","Lesotho","LMIC","Sub-Saharan Africa","LSO","Sub-Saharan Africa","LMIC","Baseline",371.460595959961,383.474922925022,395.95730547604,407.340824344754,418.92231333252,430.668785601354,442.611487734978,454.772339870158,3305.20857524479
"125","Liberia","LIC","Sub-Saharan Africa","LBR","Sub-Saharan Africa","LIC","Adjusted",12108165.3279063,15224058.0587981,18544516.7843422,22116053.9883176,25927819.2781856,29987847.5877207,34299256.7066757,38864392.7515923,197072110.483538
"126","Liberia","LIC","Sub-Saharan Africa","LBR","Sub-Saharan Africa","LIC","Baseline",9504157.46198921,9813986.84816736,10137241.4082988,10482384.7134281,10840810.5661253,11212430.6467828,11596420.6400806,11992688.0558146,85580120.3406866
"127","Libya","UMIC","Central Asia, Middle East and North Africa","LBY","Central Asia, Middle East and North Africa","UMIC","Adjusted",182300617.430403,203313026.060811,225849472.153836,250346618.480516,276502081.947125,304398927.951882,334058906.066354,365431183.679185,2142200833.77011
"128","Libya","UMIC","Central Asia, Middle East and North Africa","LBY","Central Asia, Middle East and North Africa","UMIC","Baseline",168002171.441701,173401418.282383,179086914.598132,185277341.66461,191660277.761433,198248708.130143,205038301.702672,212034654.623025,1512749788.2041
"129","Macedonia","LMIC","Central and Eastern Europe","MKD","Central and Eastern Europe","LMIC","Adjusted",145765002.323607,161664206.990449,178140727.041729,195496379.403443,213314491.970128,231604974.86733,250359732.254825,269551036.385525,1645896551.23704
"130","Macedonia","LMIC","Central and Eastern Europe","MKD","Central and Eastern Europe","LMIC","Baseline",132250241.918168,133908375.282667,135560470.245801,137355257.390459,139001273.204607,140541151.416262,142010519.320483,143438766.324088,1104066055.10253
"131","Madagascar","LIC","Sub-Saharan Africa","MDG","Sub-Saharan Africa","LIC","Adjusted",25664932.9895706,34012391.002239,42934031.3216751,52554727.6168236,62835934.2203149,73799153.9590856,85464433.4830642,97853005.209438,475118609.802211
"132","Madagascar","LIC","Sub-Saharan Africa","MDG","Sub-Saharan Africa","LIC","Baseline",18467189.5442801,19061305.9652517,19671570.9404997,20318145.3943984,20979412.1221053,21654843.1774231,22343745.4269046,23046263.1275602,165542475.698423
"133","Malawi","LIC","Sub-Saharan Africa","MWI","Sub-Saharan Africa","LIC","Adjusted",550.771320054274,693.36233410152,848.392874501915,1015.70737064706,1198.13287284765,1396.25919175739,1609.83673813135,1838.8691574843,9151.33185952547
"134","Malawi","LIC","Sub-Saharan Africa","MWI","Sub-Saharan Africa","LIC","Baseline",436.027295042967,453.851637314696,473.294590897537,493.644585399467,515.827422215979,539.520672505409,564.229127584033,589.708677791584,4066.10400875167
"135","Malaysia","UMIC","East and South East Asia","MYS","East and South East Asia","UMIC","Adjusted",2995184360.70544,3325579840.54774,3675428868.92463,4045870994.40276,4435572024.75097,4845591055.62413,5275992119.37799,5726736071.36078,34325955335.6945
"136","Malaysia","UMIC","East and South East Asia","MYS","East and South East Asia","UMIC","Baseline",2772578575.41473,2863358449.4213,2956189759.65952,3051247206.55803,3147002599.81922,3243881760.73176,3342337219.87155,3442647553.98565,24819243125.4617
"137","Maldives","UMIC","East and South East Asia","MDV","East and South East Asia","UMIC","Adjusted",1465.60949772758,1661.07103686498,1879.29593556638,2108.64484076148,2360.21996277396,2631.80296448187,2916.66033274209,3207.76191896946,18231.0664898878
"138","Maldives","UMIC","East and South East Asia","MDV","East and South East Asia","UMIC","Baseline",1360.92310503275,1438.77458448676,1525.33601608998,1610.15458276923,1701.54268659655,1796.94300805244,1891.38732777969,1980.65781675983,13305.7191275672
"139","Mali","LIC","Sub-Saharan Africa","MLI","Sub-Saharan Africa","LIC","Adjusted",22897179.9352702,29021208.051223,35512784.1101541,42546526.8568929,50034249.40516,57988201.4340214,66419476.1865319,75340086.866967,379759712.846221
"140","Mali","LIC","Sub-Saharan Africa","MLI","Sub-Saharan Africa","LIC","Baseline",17715632.4541995,18267467.0369022,18832594.8097129,19467754.7050502,20120254.3437743,20792201.4943188,21487090.3514552,22209233.4992842,158892228.694697
"141","Mauritania","LMIC","Sub-Saharan Africa","MRT","Sub-Saharan Africa","LMIC","Adjusted",21403683.3864943,25247887.1941685,29340296.8172746,33733052.0757746,38399956.3029403,43355071.5949537,48611467.6728376,54182491.6999226,294273906.744366
"142","Mauritania","LMIC","Sub-Saharan Africa","MRT","Sub-Saharan Africa","LMIC","Baseline",18417138.6694574,19037834.0919321,19677448.2931423,20357587.7258069,21051502.039521,21761732.1122308,22490275.0865464,23239444.3165598,166032962.335197
"143","Mauritius","UMIC","Sub-Saharan Africa","MUS","Sub-Saharan Africa","UMIC","Adjusted",253495872.417288,277888218.297501,303033691.49403,328679374.020964,354767693.615504,381203969.413433,407751964.0383,434173446.842806,2740994230.13982
"144","Mauritius","UMIC","Sub-Saharan Africa","MUS","Sub-Saharan Africa","UMIC","Baseline",234738770.100775,239232692.555872,243536579.689407,247459990.970985,251020197.860451,254210772.976723,257020640.852619,259441725.045881,1986661370.05271
"145","Mexico","UMIC","Latin America and Caribbean","MEX","Latin America and Caribbean","UMIC","Adjusted",13547764777.4608,14979428970.2892,16480605802.6456,18041637336.319,19668730383.8351,21363201241.8656,23122603123.7241,24942619517.326,152146591153.465
"146","Mexico","UMIC","Latin America and Caribbean","MEX","Latin America and Caribbean","UMIC","Baseline",12530961960.5333,12847034675.144,13167830188.5659,13482964005.2825,13797645987.2768,14112395141.2108,14427451705.3865,14743318013.6826,109109601677.083
"147","Mongolia","LMIC","Central Asia, Middle East and North Africa","MNG","Central Asia, Middle East and North Africa","LMIC","Adjusted",10468975.73979,12392343.3286697,14437969.8164698,16657236.3683477,19003919.2249376,21485650.5134313,24108062.7346755,26876597.434737,145430755.161059
"148","Mongolia","LMIC","Central Asia, Middle East and North Africa","MNG","Central Asia, Middle East and North Africa","LMIC","Baseline",8977961.29832773,9255762.49809139,9543694.16345385,9866019.82478096,10187816.2795385,10512421.8839342,10841851.1518326,11177708.1713233,80363235.2712827
"149","Montenegro","UMIC","Central and Eastern Europe","MNE","Central and Eastern Europe","UMIC","Adjusted",68883889.5320476,75059893.536747,81396773.9942997,88149738.3615483,95023471.7577648,102025144.700216,109164014.275557,116377670.985776,736080597.143956
"150","Montenegro","UMIC","Central and Eastern Europe","MNE","Central and Eastern Europe","UMIC","Baseline",63519052.8316095,64099186.1455084,64653573.2833601,65363468.4442441,65995235.5800021,66569061.3049169,67109245.435408,67631073.9067753,524939896.931824
"151","Morocco","LMIC","Central Asia, Middle East and North Africa","MAR","Central Asia, Middle East and North Africa","LMIC","Adjusted",31966.857935201,36140.8243569375,40509.8248894191,45009.7486437254,49688.1831421653,54550.2055353983,59600.1144272589,64844.7745829542,382310.53351306
"152","Morocco","LMIC","Central Asia, Middle East and North Africa","MAR","Central Asia, Middle East and North Africa","LMIC","Baseline",28832.8522552794,29616.9466103714,30413.165274219,31169.811784786,31928.9987832526,32694.800709934,33470.0256750961,34258.0719855772,252384.673078516
